gene_id,gene_type,split,labels,gene_name,TSS,chromosome_name,strand
ENSG00000008735,protein_coding,train,-0.3832016526083403,MAPK8IP2,50600818,chr22,+
ENSG00000138834,protein_coding,train,1.0676626423884774,MAPK8IP3,1706240,chr16,+
ENSG00000050748,protein_coding,train,0.6326985335658337,MAPK9,180292098,chr5,-
ENSG00000119487,protein_coding,train,1.075078630505853,MAPKAP1,125707231,chr9,-
ENSG00000162889,protein_coding,train,1.4052085697915844,MAPKAPK2,206684944,chr1,+
ENSG00000114738,protein_coding,train,1.0885228231162043,MAPKAPK3,50617186,chr3,+
ENSG00000089022,protein_coding,train,0.6987528845407341,MAPKAPK5,111842248,chr12,+
ENSG00000137802,protein_coding,train,0.6224973831746462,MAPKBP1,41774520,chr15,+
ENSG00000101367,protein_coding,train,1.668860370992277,MAPRE1,32819989,chr20,+
ENSG00000166974,protein_coding,train,0.9902070047682816,MAPRE2,35041457,chr18,+
ENSG00000084764,protein_coding,train,0.5998216919578488,MAPRE3,26970680,chr2,+
ENSG00000186868,protein_coding,train,-0.6148496646935536,MAPT,45894579,chr17,+
ENSG00000175130,protein_coding,train,1.810263486387444,MARCKSL1,32336241,chr1,-
ENSG00000019169,protein_coding,test,-1.2329047135084354,MARCO,118942329,chr2,+
ENSG00000116141,protein_coding,train,0.1248623621007207,MARK1,220528232,chr1,+
ENSG00000072518,protein_coding,train,0.8524924261026064,MARK2,63839151,chr11,+
ENSG00000075413,protein_coding,train,0.9607587581640676,MARK3,103385436,chr14,+
ENSG00000007047,protein_coding,train,0.8229928173668849,MARK4,45251319,chr19,+
ENSG00000247626,protein_coding,train,0.4348680878639453,MARS2,197705418,chr2,+
ENSG00000155254,protein_coding,train,1.020250396487538,MARVELD1,97713804,chr10,+
ENSG00000152939,protein_coding,train,0.1367220825840307,MARVELD2,69415156,chr5,+
ENSG00000140832,protein_coding,test,-0.8883108945466712,MARVELD3,71626199,chr16,+
ENSG00000127241,protein_coding,train,-0.9589702099864994,MASP1,187291743,chr3,-
ENSG00000009724,protein_coding,train,-1.2417440520777,MASP2,11047247,chr1,-
ENSG00000105613,protein_coding,test,-0.8127732724890082,MAST1,12838556,chr19,+
ENSG00000086015,protein_coding,train,0.7409453211792277,MAST2,45803620,chr1,+
ENSG00000099308,protein_coding,train,0.3734430125573738,MAST3,18097791,chr19,+
ENSG00000069020,protein_coding,train,0.3400481436803609,MAST4,67004677,chr5,+
ENSG00000120539,protein_coding,train,0.5618471971491495,MASTL,27155372,chr10,+
ENSG00000151224,protein_coding,train,-1.2087189961865876,MAT1A,80289664,chr10,-
ENSG00000168906,protein_coding,test,1.6872191583043594,MAT2A,85539176,chr2,+
ENSG00000038274,protein_coding,train,0.9747531475539783,MAT2B,163505655,chr5,+
ENSG00000007264,protein_coding,train,-0.241772196300125,MATK,3786324,chr19,-
ENSG00000162510,protein_coding,train,-1.259932763661605,MATN1,30723586,chr1,-
ENSG00000132561,protein_coding,train,0.0106608175770054,MATN2,97869125,chr8,+
ENSG00000132031,protein_coding,test,-0.4607674954392158,MATN3,20012675,chr2,-
ENSG00000124159,protein_coding,train,-1.218528943350122,MATN4,45308327,chr20,-
ENSG00000015479,protein_coding,train,1.2682148930150905,MATR3,139293757,chr5,+
ENSG00000129933,protein_coding,train,0.79765357075526,MAU2,19320856,chr19,+
ENSG00000088888,protein_coding,test,1.1306192728001323,MAVS,3846887,chr20,+
ENSG00000125952,protein_coding,train,1.035744003033135,MAX,65102525,chr14,-
ENSG00000103495,protein_coding,train,1.7677585010226975,MAZ,29806544,chr16,+
ENSG00000198125,protein_coding,train,-1.247729798510242,MB,35617336,chr22,-
ENSG00000180611,protein_coding,train,0.2617660466573399,MB21D2,192917892,chr3,-
ENSG00000141644,protein_coding,train,1.0908902029361158,MBD1,50281548,chr18,-
ENSG00000134046,protein_coding,train,0.9605009749258326,MBD2,54224689,chr18,-
ENSG00000071655,protein_coding,train,1.5092049646400798,MBD3,1592763,chr19,-
ENSG00000129071,protein_coding,train,0.967511234444925,MBD4,129439976,chr3,-
ENSG00000204406,protein_coding,train,0.0749572399868699,MBD5,148021103,chr2,+
ENSG00000166987,protein_coding,train,0.9904491439559664,MBD6,57522899,chr12,+
ENSG00000151332,protein_coding,train,0.6428528559867001,MBIP,36320654,chr14,-
ENSG00000165471,protein_coding,train,-1.4632121967076763,MBL2,52771624,chr10,-
ENSG00000214309,protein_coding,train,-0.1911070081625313,MBLAC1,100126982,chr7,+
ENSG00000176055,protein_coding,train,0.0444412973745509,MBLAC2,90474757,chr5,-
ENSG00000152601,protein_coding,train,1.079858750370604,MBNL1,152268943,chr3,+
ENSG00000139793,protein_coding,valid,0.9377905266787192,MBNL2,97222340,chr13,+
ENSG00000076770,protein_coding,train,0.0482791360269541,MBNL3,132489061,chrX,-
ENSG00000172197,protein_coding,train,0.2929623893845088,MBOAT1,20212495,chr6,-
ENSG00000143797,protein_coding,train,0.5324038999913364,MBOAT2,9003757,chr2,-
ENSG00000177669,protein_coding,valid,-1.3727887393688525,MBOAT4,30144669,chr8,-
ENSG00000125505,protein_coding,train,1.1279596834889298,MBOAT7,54189640,chr19,-
ENSG00000197971,protein_coding,valid,0.2870154642106246,MBP,77017063,chr18,-
ENSG00000011258,protein_coding,train,0.598717306282795,MBTD1,51260104,chr17,-
ENSG00000140943,protein_coding,train,1.2890400307711611,MBTPS1,84116851,chr16,-
ENSG00000012174,protein_coding,train,0.3522871028209159,MBTPS2,21839645,chrX,+
ENSG00000258839,protein_coding,train,0.135989473773469,MC1R,89917887,chr16,+
ENSG00000185231,protein_coding,train,-1.4632121967076763,MC2R,13915541,chr18,-
ENSG00000166603,protein_coding,train,-1.4289058704029385,MC4R,60372782,chr18,-
ENSG00000076706,protein_coding,train,0.8453333766790133,MCAM,119317137,chr11,-
ENSG00000100294,protein_coding,train,0.7964607099232628,MCAT,43143404,chr22,-
ENSG00000171444,protein_coding,train,0.1281037589111384,MCC,113294992,chr5,-
ENSG00000078070,protein_coding,train,0.6289960207281963,MCCC1,183099568,chr3,-
ENSG00000131844,protein_coding,train,0.953908772059016,MCCC2,71587347,chr5,+
ENSG00000204511,protein_coding,train,-1.4632121967076763,MCCD1,31528968,chr6,+
ENSG00000124370,protein_coding,train,0.4463548780407296,MCEE,71130266,chr2,-
ENSG00000101977,protein_coding,train,-1.1078874768223916,MCF2,139642682,chrX,-
ENSG00000126217,protein_coding,train,0.0221903405306259,MCF2L,113044679,chr13,+
ENSG00000053524,protein_coding,train,-1.0154571145279847,MCF2L2,183428664,chr3,-
ENSG00000180398,protein_coding,train,1.2817314218620537,MCFD2,46915816,chr2,-
ENSG00000128285,protein_coding,train,-0.8904333325865675,MCHR1,40679502,chr22,+
ENSG00000152034,protein_coding,train,-1.4632121967076763,MCHR2,99994238,chr6,-
ENSG00000143384,protein_coding,train,1.8627801187922208,MCL1,150579617,chr1,-
ENSG00000065328,protein_coding,train,-0.0147274519821328,MCM10,13161587,chr10,+
ENSG00000073111,protein_coding,train,0.9570648410807616,MCM2,127598445,chr3,+
ENSG00000112118,protein_coding,train,1.2440518471942792,MCM3,52284789,chr6,-
ENSG00000160294,protein_coding,train,0.9002304667859706,MCM3AP,46286285,chr21,-
ENSG00000104738,protein_coding,train,1.127294969339898,MCM4,47960979,chr8,+
ENSG00000100297,protein_coding,train,0.9877652656471452,MCM5,35400179,chr22,+
ENSG00000076003,protein_coding,train,1.0237987069095218,MCM6,135876452,chr2,-
ENSG00000166508,protein_coding,train,1.435732859286556,MCM7,100101415,chr7,-
ENSG00000125885,protein_coding,train,0.4451676951637083,MCM8,5950697,chr20,+
ENSG00000111877,protein_coding,train,-0.1809881416758913,MCM9,118935170,chr6,-
ENSG00000197771,protein_coding,train,1.056105898245493,MCMBP,119872906,chr10,-
ENSG00000090674,protein_coding,train,0.9052623961733126,MCOLN1,7522661,chr19,+
ENSG00000153898,protein_coding,train,-0.7450117803399502,MCOLN2,84997121,chr1,-
ENSG00000055732,protein_coding,test,-0.6434590982452396,MCOLN3,85048519,chr1,-
ENSG00000147316,protein_coding,train,0.5134880725835863,MCPH1,6406670,chr8,+
ENSG00000187778,protein_coding,train,1.2009926456065976,MCRS1,49568150,chr12,-
ENSG00000175471,protein_coding,train,-0.5011314573136484,MCTP1,95081660,chr5,-
ENSG00000140563,protein_coding,train,-0.434290967392764,MCTP2,94231601,chr15,+
ENSG00000232119,protein_coding,train,0.922736870292394,MCTS1,120604159,chrX,+
ENSG00000156026,protein_coding,train,0.9149797213418668,MCU,72692154,chr10,+
ENSG00000137337,protein_coding,train,0.7411955792227803,MDC1,30717334,chr6,-
ENSG00000112559,protein_coding,train,0.2910862713120173,MDFI,41637058,chr6,+
ENSG00000135272,protein_coding,train,0.6542445565146711,MDFIC,114922469,chr7,+
ENSG00000112139,protein_coding,train,-0.6739053733396438,MDGA1,37697890,chr6,-
ENSG00000139915,protein_coding,train,-1.3867123753129031,MDGA2,47675327,chr14,-
ENSG00000014641,protein_coding,train,1.351705701005066,MDH1,63588990,chr2,+
ENSG00000138400,protein_coding,train,-0.8008838252871832,MDH1B,206765306,chr2,-
ENSG00000146701,protein_coding,train,1.65656435987478,MDH2,76048141,chr7,+
ENSG00000110492,protein_coding,train,0.9810089533341348,MDK,46381692,chr11,+
ENSG00000111554,protein_coding,train,0.0701148473772015,MDM1,68332337,chr12,-
ENSG00000135679,protein_coding,train,0.9087101162933215,MDM2,68808248,chr12,+
ENSG00000198625,protein_coding,train,0.6294856051980511,MDM4,204516427,chr1,+
ENSG00000112159,protein_coding,valid,0.4977168346845903,MDN1,89819809,chr6,-
ENSG00000213920,protein_coding,train,0.5258956723845492,MDP1,24216081,chr14,-
ENSG00000065833,protein_coding,valid,0.651971526089445,ME1,83431084,chr6,-
ENSG00000082212,protein_coding,train,1.0201998744425396,ME2,50879181,chr18,+
ENSG00000151376,protein_coding,train,0.3595122319204141,ME3,86672399,chr11,-
ENSG00000124733,protein_coding,train,1.513983701890456,MEA1,43013957,chr6,-
ENSG00000163875,protein_coding,train,0.9716290165168144,MEAF6,37514782,chr1,-
ENSG00000085276,protein_coding,train,-0.0361344111788017,MECOM,169663747,chr3,-
ENSG00000169057,protein_coding,train,0.5751689539186294,MECP2,154097725,chrX,-
ENSG00000116353,protein_coding,train,0.4832872757150284,MECR,29230957,chr1,-
ENSG00000125686,protein_coding,train,0.9088059732471474,MED1,39451279,chr17,-
ENSG00000133398,protein_coding,train,1.0492291407019,MED10,6378582,chr5,-
ENSG00000161920,protein_coding,train,1.050652767961899,MED11,4731441,chr17,+
ENSG00000184634,protein_coding,train,0.8257984150462518,MED12,71118648,chrX,+
ENSG00000144893,protein_coding,train,-0.9731065582294784,MED12L,151085736,chr3,+
ENSG00000108510,protein_coding,train,0.9120853677019156,MED13,62065296,chr17,-
ENSG00000123066,protein_coding,train,0.88070532413552,MED13L,116277719,chr12,-
ENSG00000180182,protein_coding,train,0.8472287944266156,MED14,40735924,chrX,-
ENSG00000099917,protein_coding,train,0.8792624290940956,MED15,20507627,chr22,+
ENSG00000175221,protein_coding,train,1.1399936968356832,MED16,893194,chr19,-
ENSG00000042429,protein_coding,train,0.3374448060809118,MED17,93784299,chr11,+
ENSG00000130772,protein_coding,train,0.6934753089561821,MED18,28329118,chr1,+
ENSG00000156603,protein_coding,valid,0.7559965192033138,MED19,57712226,chr11,-
ENSG00000124641,protein_coding,train,0.7358202261916932,MED20,41921147,chr6,-
ENSG00000152944,protein_coding,train,0.9101300109360908,MED21,27022585,chr12,+
ENSG00000148297,protein_coding,train,0.6323839400465668,MED22,133348140,chr9,-
ENSG00000112282,protein_coding,train,0.6473370875888245,MED23,131628249,chr6,-
ENSG00000008838,protein_coding,train,1.121576371530909,MED24,40054422,chr17,-
ENSG00000104973,protein_coding,train,0.9363155220688284,MED25,49818322,chr19,+
ENSG00000160563,protein_coding,train,0.8088879063335009,MED27,132079874,chr9,-
ENSG00000118579,protein_coding,valid,1.1659592634799376,MED28,17614652,chr4,+
ENSG00000063322,protein_coding,train,1.1576469842173551,MED29,39391424,chr19,+
ENSG00000164758,protein_coding,train,0.6783986386339456,MED30,117520758,chr8,+
ENSG00000108590,protein_coding,valid,0.60129021794891,MED31,6651620,chr17,-
ENSG00000136146,protein_coding,train,1.1123993296878858,MED4,48095128,chr13,-
ENSG00000133997,protein_coding,train,0.6813493497688912,MED6,70600683,chr14,-
ENSG00000155868,protein_coding,train,0.4949728553164157,MED7,157142764,chr5,-
ENSG00000159479,protein_coding,train,0.8975880355699716,MED8,43389807,chr1,-
ENSG00000141026,protein_coding,valid,0.7457904339219026,MED9,17477037,chr17,+
ENSG00000068305,protein_coding,train,0.8272234750309588,MEF2A,99566038,chr15,+
ENSG00000081189,protein_coding,train,0.1612896025711158,MEF2C,88883195,chr5,-
ENSG00000116604,protein_coding,train,1.030791977423135,MEF2D,156500851,chr1,-
ENSG00000103313,protein_coding,train,-1.3138772801113,MEFV,3256657,chr16,-
ENSG00000145794,protein_coding,train,-1.2708741013401512,MEGF10,127290851,chr5,+
ENSG00000157890,protein_coding,train,-1.307002317592997,MEGF11,66253756,chr15,-
ENSG00000162591,protein_coding,train,0.1905653791975828,MEGF6,3531419,chr1,-
ENSG00000105429,protein_coding,train,0.7288916967457091,MEGF8,42325673,chr19,+
ENSG00000106780,protein_coding,train,0.5735200022777599,MEGF9,120714532,chr9,-
ENSG00000167077,protein_coding,train,-1.2661540214952922,MEI1,41781399,chr22,+
ENSG00000197889,protein_coding,train,-1.1688329830785853,MEIG1,14959398,chr10,+
ENSG00000143995,protein_coding,train,0.1529528585052863,MEIS1,66435176,chr2,+
ENSG00000134138,protein_coding,train,0.1242782211571958,MEIS2,37100556,chr15,-
ENSG00000105419,protein_coding,train,0.2246031396645652,MEIS3,47419538,chr19,-
ENSG00000165304,protein_coding,train,0.7576470953793711,MELK,36572935,chr9,+
ENSG00000133895,protein_coding,train,0.9397251484861302,MEN1,64810590,chr11,-
ENSG00000005102,protein_coding,train,-0.8819999707255098,MEOX1,43661929,chr17,-
ENSG00000106511,protein_coding,train,-1.2256623726707392,MEOX2,15686690,chr7,-
ENSG00000112818,protein_coding,train,-1.403142211880852,MEP1A,46793395,chr6,+
ENSG00000141434,protein_coding,train,-1.37672539358469,MEP1B,32190046,chr18,+
ENSG00000146834,protein_coding,train,1.0351201695826937,MEPCE,100428799,chr7,+
ENSG00000152595,protein_coding,train,-1.4632121967076763,MEPE,87832974,chr4,+
ENSG00000153208,protein_coding,train,0.2521073579407165,MERTK,111898619,chr2,+
ENSG00000166823,protein_coding,train,-0.8243511344260276,MESP1,89750884,chr15,-
ENSG00000188095,protein_coding,train,-1.118089248733379,MESP2,89776692,chr15,+
ENSG00000106484,protein_coding,valid,0.9160507344642582,MEST,130492106,chr7,+
ENSG00000105976,protein_coding,train,0.4334777542493374,MET,116672448,chr7,+
ENSG00000164024,protein_coding,train,1.116881282793226,METAP1,98995752,chr4,+
ENSG00000172878,protein_coding,train,0.0973067409935011,METAP1D,171999969,chr2,+
ENSG00000111142,protein_coding,train,1.2314763440819356,METAP2,95474175,chr12,+
ENSG00000103260,protein_coding,train,0.8612433656935848,METRN,715169,chr16,+
ENSG00000176845,protein_coding,train,0.9118790844881351,METRNL,83079622,chr17,+
ENSG00000037897,protein_coding,valid,0.5680472612725896,METTL1,57772128,chr12,-
ENSG00000203740,protein_coding,train,-1.4632121967076763,METTL11B,170145975,chr1,+
ENSG00000145388,protein_coding,train,0.7517669299882341,METTL14,118685411,chr4,+
ENSG00000169519,protein_coding,valid,0.2811730273015204,METTL15,28110322,chr11,+
ENSG00000127804,protein_coding,train,0.7156844786548066,METTL16,2511903,chr17,-
ENSG00000165792,protein_coding,train,0.9333971865702152,METTL17,20990008,chr14,+
ENSG00000171806,protein_coding,train,0.415610239864609,METTL18,169794936,chr1,-
ENSG00000144401,protein_coding,train,0.1347659391499407,METTL21A,207625298,chr2,-
ENSG00000139780,protein_coding,train,-1.4632121967076763,METTL21C,102704305,chr13,-
ENSG00000067365,protein_coding,train,0.9023565356059952,METTL22,8621715,chr16,+
ENSG00000181038,protein_coding,train,1.0806933990543723,METTL23,76726874,chr17,+
ENSG00000087995,protein_coding,train,0.6974327493791102,METTL2A,62423912,chr17,+
ENSG00000165055,protein_coding,train,0.5263251879444624,METTL2B,128455840,chr7,+
ENSG00000165819,protein_coding,train,0.910512177410378,METTL3,21511377,chr14,-
ENSG00000101574,protein_coding,train,0.3663282881953889,METTL4,2571516,chr18,-
ENSG00000138382,protein_coding,train,0.870961702848588,METTL5,169824931,chr2,-
ENSG00000206562,protein_coding,train,0.1941820794755185,METTL6,15427536,chr3,-
ENSG00000185432,protein_coding,train,0.90691722176263,METTL7A,50925034,chr12,+
ENSG00000170439,protein_coding,train,0.0120380901106043,METTL7B,55681748,chr12,+
ENSG00000123600,protein_coding,train,0.2059252458471543,METTL8,171434061,chr2,-
ENSG00000197006,protein_coding,train,1.4296232873985195,METTL9,21599653,chr16,+
ENSG00000254726,protein_coding,train,0.0403728844992863,MEX3A,156082507,chr1,-
ENSG00000183496,protein_coding,train,-0.1099806159837264,MEX3B,82046038,chr15,-
ENSG00000176624,protein_coding,train,1.1221676446757158,MEX3C,51197656,chr18,-
ENSG00000181588,protein_coding,train,0.6769424161225635,MEX3D,1568352,chr19,-
ENSG00000140259,protein_coding,train,1.023660793963933,MFAP1,43824741,chr15,-
ENSG00000117122,protein_coding,train,0.1417384306876568,MFAP2,16980662,chr1,-
ENSG00000037749,protein_coding,train,0.6585958028520144,MFAP3,154039005,chr5,+
ENSG00000198948,protein_coding,train,-0.3523435683895229,MFAP3L,170026412,chr4,-
ENSG00000166482,protein_coding,train,0.3888921800352258,MFAP4,19387197,chr17,-
ENSG00000197614,protein_coding,train,-0.7112761943909276,MFAP5,8662842,chr12,-
ENSG00000168958,protein_coding,train,0.893464604236627,MFF,227325308,chr2,+
ENSG00000140545,protein_coding,train,1.3590894097248074,MFGE8,88913387,chr15,-
ENSG00000147324,protein_coding,train,0.5663075577097247,MFHAS1,8893648,chr8,-
ENSG00000171109,protein_coding,train,0.7744597935222324,MFN1,179347742,chr3,+
ENSG00000116688,protein_coding,train,1.386669190490426,MFN2,11980457,chr1,+
ENSG00000100060,protein_coding,train,0.285234593226888,MFNG,37486425,chr22,-
ENSG00000235718,protein_coding,train,-0.1227383267849289,MFRP,119346688,chr11,-
ENSG00000118855,protein_coding,test,0.6979811760749204,MFSD1,158802155,chr3,+
ENSG00000109736,protein_coding,test,1.238599508307523,MFSD10,2934857,chr4,-
ENSG00000092931,protein_coding,train,0.7440301844889768,MFSD11,76738075,chr17,+
ENSG00000161091,protein_coding,train,1.0684163264973492,MFSD12,3557592,chr19,-
ENSG00000168389,protein_coding,train,0.1816231456883452,MFSD2A,39955164,chr1,+
ENSG00000205639,protein_coding,train,0.0688964858584431,MFSD2B,24010100,chr2,+
ENSG00000167700,protein_coding,train,0.8040915040277911,MFSD3,144509110,chr8,+
ENSG00000182544,protein_coding,test,0.8675236375812299,MFSD5,53252191,chr12,+
ENSG00000151690,protein_coding,train,0.4825031378217004,MFSD6,190408395,chr2,+
ENSG00000185156,protein_coding,train,-1.2985464054434328,MFSD6L,8799332,chr17,-
ENSG00000164073,protein_coding,train,0.3596647687491744,MFSD8,127965185,chr4,-
ENSG00000135953,protein_coding,test,0.2583165667805348,MFSD9,102736906,chr2,-
ENSG00000174197,protein_coding,train,0.5226257935838479,MGA,41660474,chr15,+
ENSG00000257335,protein_coding,train,-1.2073339905003502,MGAM,141995888,chr7,+
ENSG00000131446,protein_coding,train,1.3340947198609592,MGAT1,180802829,chr5,-
ENSG00000168282,protein_coding,train,1.0346793220929822,MGAT2,49620825,chr14,+
ENSG00000128268,protein_coding,train,0.0346581890927813,MGAT3,39457051,chr22,+
ENSG00000071073,protein_coding,train,0.1124417532984582,MGAT4A,98731140,chr2,-
ENSG00000161013,protein_coding,train,1.2265965975459363,MGAT4B,179806873,chr5,-
