gene_id,gene_type,split,labels,gene_name,TSS,chromosome_name,strand,fpkm_median,tpm_median,fpkm_uq_median
ENSG00000141456,protein_coding,train,1.1136975497193802,PELP1,4704323,chr17,-,3.834620210303624,5.341939506261902,4.006163354107883
ENSG00000133027,protein_coding,train,0.8683072069977134,PEMT,17591723,chr17,-,3.900934413863041,5.400916997084235,4.100775858083134
ENSG00000181195,protein_coding,train,-1.3424190672799516,PENK,56446649,chr8,-,-4.921390165303634,-3.5096352500140915,-4.80793211552035
ENSG00000124299,protein_coding,train,1.3657445896259532,PEPD,33521798,chr19,-,4.239168878665448,5.670930954583321,4.3723392401355285
ENSG00000179094,protein_coding,train,1.1341291086071354,PER1,8156365,chr17,-,2.161436265825987,3.679322450068267,2.317304068361915
ENSG00000132326,protein_coding,train,0.1746163831009004,PER2,238288826,chr2,-,1.5211010041451238,2.9146410570098267,1.7072155457164166
ENSG00000049246,protein_coding,train,0.3360041851002171,PER3,7784351,chr1,+,1.5554235315619,3.017102366971225,1.7240826854974454
ENSG00000112378,protein_coding,train,1.6711300063017105,PERP,138107426,chr6,-,5.443404421315555,6.859162029070902,5.609527455051288
ENSG00000100029,protein_coding,train,1.0758992617922218,PES1,30591917,chr22,-,3.654825034256297,5.12234140752612,3.878038647468826
ENSG00000127980,protein_coding,train,0.4147057413341988,PEX1,92528540,chr7,-,0.9026524711960818,2.311793717753649,1.0476779751444754
ENSG00000157911,protein_coding,train,0.7985815212568067,PEX10,2412579,chr1,-,2.7141575792883383,4.178411890407804,2.922787748177951
ENSG00000166821,protein_coding,test,0.1094359056615516,PEX11A,89690760,chr15,-,1.2711866015972528,2.7153223280041363,1.427069755210786
ENSG00000131779,protein_coding,train,1.0670679861126162,PEX11B,145918730,chr1,-,4.43992228293178,5.895872121371541,4.619049062772908
ENSG00000104883,protein_coding,train,-0.0607681949659577,PEX11G,7489043,chr19,-,0.977096712496954,2.4279815464449244,1.1331031576162036
ENSG00000108733,protein_coding,train,0.2890257351686711,PEX12,35578595,chr17,-,1.023539249588746,2.5377184999106763,1.2330904317476588
ENSG00000162928,protein_coding,train,0.6202721045797888,PEX13,61017753,chr2,+,2.5083272292803205,4.017227109771984,2.6706590814004025
ENSG00000142655,protein_coding,valid,0.802295272920343,PEX14,10474968,chr1,+,3.54839963204124,5.058740755273601,3.7228375798894175
ENSG00000121680,protein_coding,train,0.6538892582848742,PEX16,45917851,chr11,-,3.1361093380577656,4.638988991907147,3.2911614881509337
ENSG00000164751,protein_coding,train,0.7141218151436889,PEX2,77000135,chr8,-,3.384989187324935,4.94527995095972,3.584577730738641
ENSG00000215193,protein_coding,train,0.8046489471227654,PEX26,18078027,chr22,+,1.269870983230452,2.781191826515377,1.476485381597387
ENSG00000034693,protein_coding,test,0.546085918070265,PEX3,143450892,chr6,+,2.133793654725978,3.5780208913023097,2.322043505874256
ENSG00000139197,protein_coding,train,0.7119979732988236,PEX5,7189721,chr12,+,2.963289151214726,4.405223170984123,3.12821090236557
ENSG00000114757,protein_coding,train,-1.16249958979241,PEX5L,179974231,chr3,-,-5.351074440546879,-4.115284870903968,-5.163591067720262
ENSG00000124587,protein_coding,train,0.7827416176504678,PEX6,42979204,chr6,-,3.8801173460985394,5.409825376519925,4.060626767121336
ENSG00000112357,protein_coding,train,0.3234418171681497,PEX7,136822617,chr6,+,1.0404716562785024,2.528346270896577,1.2452522521493774
ENSG00000163737,protein_coding,train,-1.012696500855674,PF4,73982034,chr4,-,-3.454822365384708,-2.0356383367532653,-3.380821783940931
ENSG00000109272,protein_coding,train,-1.4073401517604434,PF4V1,73853338,chr4,+,-3.809954113105561,-2.324816374212189,-3.7408179196618128
ENSG00000178921,protein_coding,train,0.7559303765464406,PFAS,8249317,chr17,+,2.053146099776654,3.514564155957575,2.2352981695418106
ENSG00000113068,protein_coding,train,1.3430426934580897,PFDN1,140303119,chr5,-,4.797293186349897,6.23639503225987,4.954922129152237
ENSG00000143256,protein_coding,train,1.7821007383012255,PFDN2,161118070,chr1,-,6.153444617227078,7.632607034525375,6.302819849017558
ENSG00000101132,protein_coding,train,0.8846213864302066,PFDN4,54208103,chr20,+,3.9969400470985934,5.4893085043413725,4.165027565119382
ENSG00000123349,protein_coding,train,1.6410870951397467,PFDN5,53295565,chr12,+,-1.0730896932471137,0.382169208768249,-0.858305638035469
ENSG00000204220,protein_coding,train,0.7643442143626286,PFDN6,33289649,chr6,+,3.785508703560428,5.253890966050022,3.9147462839653504
ENSG00000158571,protein_coding,train,-0.8237346767557073,PFKFB1,54998815,chrX,-,-3.171368418311981,-1.7470999712999196,-2.982790709967777
ENSG00000123836,protein_coding,train,0.2307136543452592,PFKFB2,207053301,chr1,+,0.467592508712949,1.9509535857437308,0.6210555032997394
ENSG00000170525,protein_coding,train,0.8537858042644006,PFKFB3,6202941,chr10,+,3.283255075401296,4.767082691188013,3.4611749144065427
ENSG00000114268,protein_coding,train,0.3431112937599567,PFKFB4,48556810,chr3,-,1.3207157217849952,2.8469545836968417,1.4645637200965622
ENSG00000141959,protein_coding,train,1.133990007637458,PFKL,44300101,chr21,+,4.639938285741372,6.130144254868216,4.80277224712483
ENSG00000152556,protein_coding,train,0.8985684308978729,PFKM,48119374,chr12,+,3.0106724381024823,4.424834771622722,3.205251740126977
ENSG00000067057,protein_coding,train,1.210288504339249,PFKP,3067557,chr10,+,4.066183931498846,5.569360451174566,4.270364480722624
ENSG00000108518,protein_coding,train,2.656717867245308,PFN1,4948537,chr17,-,8.634596535414524,10.122661978283984,8.799505699510545
ENSG00000070087,protein_coding,train,1.5532458612511089,PFN2,149970927,chr3,-,5.455826939210022,6.905593992085135,5.601720283913531
ENSG00000196570,protein_coding,train,-1.4632121967076763,PFN3,177400664,chr5,-,-4.756330919033137,-3.3989691306511904,-4.608232280044003
ENSG00000176732,protein_coding,train,-0.6908242481781429,PFN4,24123292,chr2,-,-0.6917556356062868,0.8261925362366016,-0.5038956202292677
ENSG00000229859,protein_coding,train,-1.3002255721899163,PGA3,61203517,chr11,+,-6.629500896797654,-5.687799537362322,-6.519528054772524
ENSG00000256713,protein_coding,train,-1.1238531606032574,PGA5,61249445,chr11,+,-1.15521264992094,0.3095254660278269,-0.945637711550311
ENSG00000171314,protein_coding,train,1.7130169099323005,PGAM1,97426257,chr10,+,4.810371121541351,6.265669424866527,5.008356905738497
ENSG00000164708,protein_coding,train,-0.0102712039868095,PGAM2,44065574,chr7,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000247077,protein_coding,train,0.9277363951932892,PGAM5,132710879,chr12,+,3.63707693239872,5.140300131647327,3.8515291854203735
ENSG00000197121,protein_coding,train,0.1760410136035152,PGAP1,196926801,chr2,-,0.0567222423745399,1.4999351560586578,0.22391675051899
ENSG00000148985,protein_coding,train,0.5353616430421515,PGAP2,3797944,chr11,+,3.469560421711221,4.971442389317391,3.671180126668033
ENSG00000161395,protein_coding,train,0.7621078214625213,PGAP3,39688063,chr17,-,2.884519776962265,4.400073350704419,3.057016965365539
ENSG00000137338,protein_coding,test,0.2895564427875752,PGBD1,28281614,chr6,+,0.61711037474476,2.1497796305759027,0.8472753786374906
ENSG00000185220,protein_coding,train,0.0327378885902128,PGBD2,248906292,chr1,+,1.1096280099385991,2.586572611372252,1.2965455081951174
ENSG00000182405,protein_coding,train,-0.1404950481630845,PGBD4,34102125,chr15,+,-0.9045481189143396,0.5680321047712789,-0.7245161073327123
ENSG00000177614,protein_coding,valid,-0.3104607243325624,PGBD5,230425872,chr1,-,-1.3703403000726082,0.1465248914774425,-1.2440015162022935
ENSG00000096088,protein_coding,train,-1.3351210139387502,PGC,41747404,chr6,-,-6.011587974275212,-4.772012541265407,-5.878321443411747
ENSG00000142657,protein_coding,train,1.5372191148229577,PGD,10399081,chr1,+,5.080819659012168,6.5807846641905545,5.242267133714117
ENSG00000119630,protein_coding,train,-0.1113508194510049,PGF,74955605,chr14,-,-0.1822948897728288,1.2958993105154912,0.020484422065084
ENSG00000164219,protein_coding,train,0.4043169557509995,PGGT1B,115262882,chr5,-,0.4915965944104481,1.9633261476640849,0.6604723132811554
ENSG00000102144,protein_coding,train,1.7395814120034263,PGK1,78104265,chrX,+,6.5225375926266445,8.05008534976759,6.685207124739376
ENSG00000170950,protein_coding,train,-1.4632121967076763,PGK2,49787305,chr6,-,-5.636660688370521,-4.42352623489517,-5.566613190842264
ENSG00000130313,protein_coding,train,1.5342837657062285,PGLS,17511672,chr19,+,5.16578333643157,6.659864635093324,5.398866796662623
ENSG00000008438,protein_coding,train,-1.3173524906034433,PGLYRP1,46023059,chr19,-,-3.3883554566263383,-2.009262921328968,-3.1883645691462563
ENSG00000161031,protein_coding,valid,-1.4561495732847278,PGLYRP2,15479467,chr19,-,-5.205563338195578,-3.826232932263293,-5.011587974275212
ENSG00000163218,protein_coding,train,-1.4491905617733891,PGLYRP4,153348849,chr1,-,-3.830331500476914,-2.413499444718575,-3.618827395283202
ENSG00000079739,protein_coding,train,1.0699997250105973,PGM1,63593436,chr1,+,4.053519752541471,5.526701104509054,4.219447350006869
ENSG00000169299,protein_coding,train,0.7300108104716152,PGM2,37826728,chr4,+,2.5670586262991955,4.117736594347899,2.767125077269072
ENSG00000165434,protein_coding,valid,0.0762525592133745,PGM2L1,74398467,chr11,-,1.0412429822318814,2.4774441982209927,1.2077679375721706
ENSG00000013375,protein_coding,train,0.7111990746615411,PGM3,83193286,chr6,-,1.894022243222741,3.379523928957074,2.07450543636363
ENSG00000154330,protein_coding,train,-0.728095870582916,PGM5,68356618,chr9,+,-0.3542061299200064,1.0861723251323256,-0.2530853403521016
ENSG00000184207,protein_coding,train,0.9141432810400012,PGP,2214846,chr16,-,3.363899951686622,4.860888327850741,3.5485722563155946
ENSG00000130517,protein_coding,train,0.7537867788187319,PGPEP1,18340617,chr19,+,2.02091106558169,3.4793211149038936,2.157205438192483
ENSG00000183571,protein_coding,valid,-1.3887352530502792,PGPEP1L,99007793,chr15,-,-5.643856189774724,-4.417347659966045,-5.573466861883326
ENSG00000082175,protein_coding,train,-1.4355715179326214,PGR,101129822,chr11,-,-2.35919400429156,-0.8996950942043146,-2.078868388814835
ENSG00000101856,protein_coding,train,1.655281283985377,PGRMC1,119236291,chrX,+,6.477894233538313,7.947764327778106,6.698053136787713
ENSG00000164040,protein_coding,train,1.0470140401573724,PGRMC2,128287821,chr4,-,3.849819161465739,5.270667225174298,3.988384756785611
ENSG00000087157,protein_coding,test,0.9571658356147704,PGS1,78378673,chr17,+,2.7083638366930702,4.176960992089442,2.901320672427052
ENSG00000112137,protein_coding,train,-0.3048567077302855,PHACTR1,13272733,chr6,+,-0.4916727707196793,0.926075347876042,-0.2805098687997064
ENSG00000112419,protein_coding,train,0.4872274912363557,PHACTR2,143678033,chr6,+,0.7640913294933083,2.2373495619382844,0.9836047373519295
ENSG00000087495,protein_coding,train,-0.8771488710718429,PHACTR3,59604546,chr20,+,-3.266732440645238,-1.8246989660997568,-3.11153923044196
ENSG00000204138,protein_coding,valid,0.874975848640592,PHACTR4,28369750,chr1,+,3.950878954579218,5.388967858877178,4.170293643072782
ENSG00000164902,protein_coding,train,0.8071295733467546,PHAX,126600972,chr5,+,2.7567030863461675,4.177264047450475,2.926189234363469
ENSG00000167085,protein_coding,train,1.5301461070061932,PHB,49414889,chr17,-,4.068842754535261,5.581902547819751,4.243044468401851
ENSG00000215021,protein_coding,train,1.857998734428846,PHB2,6970685,chr12,-,6.549154710795265,8.028103317224545,6.737850326069224
ENSG00000111752,protein_coding,train,0.6856645826118656,PHC1,8914270,chr12,+,1.9981955031532523,3.382639588145363,2.147371830269025
ENSG00000134686,protein_coding,valid,1.3874327663439587,PHC2,33349916,chr1,-,4.6856654833857165,6.142415480192568,4.900248550117776
ENSG00000173889,protein_coding,train,0.4176840645975208,PHC3,170181754,chr3,-,1.8575431453690825,3.3326936140157843,2.063192280741679
ENSG00000102174,protein_coding,train,-1.05891859009992,PHEX,22032332,chrX,+,-2.7858751946471525,-1.3725799305987991,-2.648371670897218
ENSG00000112511,protein_coding,train,1.0847565709112934,PHF1,33411061,chr6,+,3.839143307037103,5.326436678107701,4.035359977960454
ENSG00000130024,protein_coding,train,1.0433110944467925,PHF10,169724520,chr6,-,2.8954965189266213,4.375227143308599,3.1018685478500383
ENSG00000136147,protein_coding,test,0.4834047846815396,PHF11,49496014,chr13,+,2.4912887318974426,3.9510935087722574,2.6714745472954378
ENSG00000109118,protein_coding,test,0.9193899605587358,PHF12,28951557,chr17,-,2.467122940860116,3.927375017673602,2.604498374120696
ENSG00000116273,protein_coding,train,0.6463936313106551,PHF13,6613770,chr1,+,2.7983823690582645,4.2603945652470046,2.999549087340949
ENSG00000106443,protein_coding,train,0.5341666820665519,PHF14,10973926,chr7,+,1.5835672210210716,3.0457225357346003,1.7561693281392987
ENSG00000119403,protein_coding,test,0.6374491838353963,PHF19,120877198,chr9,-,2.2149329856481104,3.679694024762322,2.411941401968643
ENSG00000197724,protein_coding,train,0.8660400212712462,PHF2,93576657,chr9,+,2.9541590790667045,4.443062886360159,3.1264773401818347
ENSG00000025293,protein_coding,train,0.7365557814845728,PHF20,35772069,chr20,+,2.675319143130304,4.127707558450798,2.842516290945895
ENSG00000129292,protein_coding,valid,0.2976784138622699,PHF20L1,132775427,chr8,+,1.3706106934905928,2.867837173937061,1.5618393292985304
ENSG00000135365,protein_coding,train,0.5513754543453337,PHF21A,46121492,chr11,-,1.9099266762780265,3.391891421353859,2.120750053334925
ENSG00000056487,protein_coding,train,-1.2358328963283274,PHF21B,45010015,chr22,-,-5.254289378011999,-4.009262921328968,-5.0782590139205
ENSG00000040633,protein_coding,train,1.2070113351351317,PHF23,7239481,chr17,-,4.060211710077048,5.518582346817164,4.219191758315938
ENSG00000118482,protein_coding,train,0.8291358162229248,PHF3,63636131,chr6,+,1.5571894964703332,3.046403748483965,1.7518493024049326
ENSG00000100410,protein_coding,train,1.3060321878871244,PHF5A,41468704,chr22,-,4.418878066761954,5.844503663121135,4.636711614606622
ENSG00000156531,protein_coding,train,0.4789979198434719,PHF6,134373356,chrX,+,2.1307661692108364,3.6172044318586503,2.284958244388553
ENSG00000010318,protein_coding,train,0.0377747177187452,PHF7,52410681,chr3,+,-0.2057297102237722,1.2742914841021027,-0.044389610943495
ENSG00000172943,protein_coding,test,0.5789623439524052,PHF8,54044348,chrX,-,2.752256193056339,4.213728320665844,2.8954965189266213
ENSG00000092621,protein_coding,test,1.0270094956175968,PHGDH,119711948,chr1,+,3.7499203648590953,5.250158168812964,3.925657687155697
ENSG00000233041,protein_coding,train,-1.4632121967076763,PHGR1,40351039,chr15,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000146247,protein_coding,train,0.6112052815347632,PHIP,79078241,chr6,-,2.2106070602453203,3.713002890937671,2.4005652530946984
ENSG00000067177,protein_coding,train,0.1579569106906512,PHKA1,72714332,chrX,-,0.8617172105072932,2.2792335508178447,1.1124332511797366
ENSG00000044446,protein_coding,train,0.4889725481787872,PHKA2,18984121,chrX,-,1.5224073381155208,3.015212085068504,1.7081872360207089
ENSG00000102893,protein_coding,train,0.9903818954677054,PHKB,47461348,chr16,+,2.008558598836564,3.486057868220464,2.165815488132336
ENSG00000164776,protein_coding,train,-0.6176341999628463,PHKG1,56092959,chr7,-,-1.2852489406569143,0.1504296981942049,-1.1209216288312696
ENSG00000156873,protein_coding,train,0.8663545863428214,PHKG2,30748450,chr16,+,2.3454531509384267,3.8373781597538072,2.541043941495187
ENSG00000139289,protein_coding,train,0.7266220636531322,PHLDA1,76031604,chr12,-,1.655031194087201,3.159290106184541,1.820281096501874
ENSG00000181649,protein_coding,train,0.3367517198730759,PHLDA2,2929428,chr11,-,4.19033040160109,5.643971600761618,4.339771632136513
ENSG00000174307,protein_coding,train,1.037379195937137,PHLDA3,201469237,chr1,-,4.513054839295011,6.041810257132125,4.721602334869777
ENSG00000019144,protein_coding,valid,0.5091677530744125,PHLDB1,118607643,chr11,+,1.5813512471687772,3.014444565898165,1.7123316473373782
ENSG00000144824,protein_coding,train,0.4348247015639606,PHLDB2,111859275,chr3,+,-0.6877995373623217,0.7565109561401582,-0.4171550052230345
ENSG00000176531,protein_coding,train,0.2855318697363049,PHLDB3,43504762,chr19,-,1.086647912755188,2.5376936543449724,1.2793524281284665
ENSG00000081913,protein_coding,train,0.5310243680312872,PHLPP1,62715553,chr18,+,0.3607575575119364,1.815288500749848,0.5275708368328196
ENSG00000040199,protein_coding,train,0.2040939938513946,PHLPP2,71723947,chr16,-,-0.7898605425983315,0.6622966623367146,-0.6132993977123863
ENSG00000173868,protein_coding,train,-0.8157927868890757,PHOSPHO1,49230814,chr17,-,0.168385305414752,1.610180333774339,0.3576083038138484
ENSG00000165462,protein_coding,train,-1.351702418554478,PHOX2A,72244183,chr11,-,1.6215244436714578,2.976620254974071,1.761710784363344
ENSG00000109132,protein_coding,train,-1.4632121967076763,PHOX2B,41748731,chr4,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000054148,protein_coding,train,1.4287112381971858,PHPT1,136849426,chr9,+,5.36010085880605,6.8397114770123695,5.570626864330109
ENSG00000070047,protein_coding,valid,0.8851254214466924,PHRF1,576493,chr11,+,3.3694385647537635,4.790845004696569,3.572768428449008
ENSG00000116793,protein_coding,train,0.2781642381292988,PHTF1,113759552,chr1,-,1.195410596730163,2.637888418674421,1.4002100070818306
ENSG00000006576,protein_coding,train,0.5281463027287219,PHTF2,77798903,chr7,+,1.6926950002822698,3.176817417327554,1.8672243673088056
ENSG00000107537,protein_coding,train,0.6647281679625283,PHYH,13300071,chr10,-,2.8656615208897973,4.364327293380887,3.032153752772877
ENSG00000175287,protein_coding,train,0.3138527787151201,PHYHD1,128922312,chr9,+,2.306903813405816,3.782240799936093,2.5111643885838504
ENSG00000168490,protein_coding,train,-0.4759111594392635,PHYHIP,22232112,chr8,-,-2.648371670897218,-1.2229696147991935,-2.515397805627797
