gene_id,gene_type,genomic_strand,split,labels,gene_name
ENSG00000172476,protein_coding,-,train,-1.130863595246869,RAB40A
ENSG00000141542,protein_coding,-,train,0.6551725418370169,RAB40B
ENSG00000197562,protein_coding,+,train,0.8336680218281505,RAB40C
ENSG00000147127,protein_coding,+,train,-1.4632121967076765,RAB41
ENSG00000188060,protein_coding,+,train,-0.2481371543082402,RAB42
ENSG00000172780,protein_coding,-,train,0.5673915186874482,RAB43
ENSG00000168118,protein_coding,+,train,0.9732773283447763,RAB4A
ENSG00000144566,protein_coding,+,train,1.1728941033786011,RAB5A
ENSG00000111540,protein_coding,+,test,1.541380007636075,RAB5B
ENSG00000108774,protein_coding,-,train,1.6503884183486774,RAB5C
ENSG00000175582,protein_coding,-,train,1.4474387070246288,RAB6A
ENSG00000154917,protein_coding,-,train,-0.13253694598555923,RAB6B
ENSG00000222014,protein_coding,+,train,-0.6571354072432951,RAB6C
ENSG00000075785,protein_coding,+,train,1.9662899344119535,RAB7A
ENSG00000167461,protein_coding,+,train,1.4787550799927056,RAB8A
ENSG00000166128,protein_coding,+,train,0.9049242949041726,RAB8B
ENSG00000123595,protein_coding,+,train,0.8922916822282816,RAB9A
ENSG00000123570,protein_coding,-,valid,-0.5205609679020353,RAB9B
ENSG00000105404,protein_coding,-,train,1.8395205560576016,RABAC1
ENSG00000029725,protein_coding,+,train,1.0828898412623331,RABEP1
ENSG00000177548,protein_coding,-,train,0.6416199401255167,RABEP2
ENSG00000136933,protein_coding,+,train,0.6326413502602913,RABEPK
ENSG00000011454,protein_coding,+,valid,0.7968047233282417,RABGAP1
ENSG00000152061,protein_coding,+,train,0.3692268558331342,RABGAP1L
ENSG00000100949,protein_coding,-,train,0.8023552570015059,RABGGTA
ENSG00000137955,protein_coding,+,train,0.9061306945063176,RABGGTB
ENSG00000183155,protein_coding,-,test,0.6448913333000041,RABIF
ENSG00000144134,protein_coding,+,train,0.1435057503326354,RABL2A
ENSG00000079974,protein_coding,-,train,0.45316585970428014,RABL2B
ENSG00000144840,protein_coding,-,train,0.5671946190192244,RABL3
ENSG00000136238,protein_coding,+,train,1.8844807113195579,RAC1
ENSG00000128340,protein_coding,-,train,0.4200175225001962,RAC2
ENSG00000169750,protein_coding,+,train,0.6427129131852743,RAC3
ENSG00000161800,protein_coding,-,train,0.7931902710275475,RACGAP1
ENSG00000113456,protein_coding,-,train,0.44669352814295976,RAD1
ENSG00000152942,protein_coding,+,train,0.7106899831946842,RAD17
ENSG00000070950,protein_coding,-,test,0.28636325421898967,RAD18
ENSG00000164754,protein_coding,-,train,1.4633900134590958,RAD21
ENSG00000244588,protein_coding,+,train,-1.0795913214480393,RAD21L1
ENSG00000179262,protein_coding,+,train,1.6961251321124118,RAD23A
ENSG00000119318,protein_coding,+,train,1.5448699070093648,RAD23B
ENSG00000113522,protein_coding,+,train,0.7612364690673468,RAD50
ENSG00000051180,protein_coding,+,train,0.2553488215670132,RAD51
ENSG00000111247,protein_coding,+,train,0.4057491737785595,RAD51AP1
ENSG00000214842,protein_coding,-,train,-1.3173524906034433,RAD51AP2
ENSG00000182185,protein_coding,+,train,-0.38711194047366715,RAD51B
ENSG00000108384,protein_coding,+,train,0.4878874896960908,RAD51C
ENSG00000185379,protein_coding,-,train,0.3572182738768343,RAD51D
ENSG00000002016,protein_coding,-,train,0.3297104372864882,RAD52
ENSG00000197275,protein_coding,-,test,0.017298335968532086,RAD54B
ENSG00000085999,protein_coding,+,train,0.25172454895379337,RAD54L
ENSG00000164080,protein_coding,+,test,0.47570550196220696,RAD54L2
ENSG00000172613,protein_coding,+,train,0.5973640005043709,RAD9A
ENSG00000151164,protein_coding,+,train,-0.8330667307110313,RAD9B
ENSG00000157927,protein_coding,-,train,-0.49155425970033195,RADIL
ENSG00000101146,protein_coding,+,valid,0.6543265106357337,RAE1
ENSG00000164520,protein_coding,-,train,-1.1843872982171648,RAET1E
ENSG00000203722,protein_coding,-,train,-1.0352447823983406,RAET1G
ENSG00000155918,protein_coding,-,train,-1.3747529827988538,RAET1L
ENSG00000132155,protein_coding,-,train,1.1849252472315248,RAF1
ENSG00000166349,protein_coding,+,train,-0.8932781033945424,RAG1
ENSG00000175097,protein_coding,-,train,-1.4311173621032574,RAG2
ENSG00000108557,protein_coding,+,train,0.6700957779069474,RAI1
ENSG00000039560,protein_coding,+,train,0.7259648870057711,RAI14
ENSG00000131831,protein_coding,-,train,-0.026398768875577676,RAI2
ENSG00000006451,protein_coding,+,valid,1.0989076937930553,RALA
ENSG00000144118,protein_coding,+,train,1.2660082301459057,RALB
ENSG00000017797,protein_coding,+,train,1.2274949837543514,RALBP1
ENSG00000174373,protein_coding,-,train,0.03807523347827444,RALGAPA1
ENSG00000188559,protein_coding,-,train,0.5095385528357709,RALGAPA2
ENSG00000170471,protein_coding,+,test,0.7210068255835801,RALGAPB
ENSG00000160271,protein_coding,-,test,0.8793814217224761,RALGDS
ENSG00000136828,protein_coding,+,train,-0.0062960624798127736,RALGPS1
ENSG00000116191,protein_coding,+,train,0.4373345704380241,RALGPS2
ENSG00000125970,protein_coding,+,train,1.5933581831046764,RALY
ENSG00000184672,protein_coding,+,train,-1.3747529827988538,RALYL
ENSG00000132329,protein_coding,+,train,0.1825840705883753,RAMP1
ENSG00000131477,protein_coding,+,train,0.6976571823965688,RAMP2
ENSG00000122679,protein_coding,+,train,-1.0870450074042022,RAMP3
ENSG00000132341,protein_coding,+,train,1.7323239302986948,RAN
ENSG00000099901,protein_coding,+,train,0.9688502714362975,RANBP1
ENSG00000141084,protein_coding,-,train,0.6661157446817166,RANBP10
ENSG00000204764,protein_coding,+,train,-0.5545910145038995,RANBP17
ENSG00000153201,protein_coding,+,train,0.9139694952487759,RANBP2
ENSG00000031823,protein_coding,-,train,1.2394913799884422,RANBP3
ENSG00000164188,protein_coding,-,train,-1.2968731616960132,RANBP3L
ENSG00000137040,protein_coding,-,train,0.7161882409374335,RANBP6
ENSG00000010017,protein_coding,-,train,1.090007907983668,RANBP9
ENSG00000100401,protein_coding,-,train,1.2754381725321222,RANGAP1
ENSG00000108961,protein_coding,+,valid,1.1891460311497968,RANGRF
ENSG00000116473,protein_coding,+,train,0.8829373912272018,RAP1A
ENSG00000127314,protein_coding,+,train,1.0760901640822902,RAP1B
ENSG00000076864,protein_coding,-,train,0.025800827432830804,RAP1GAP
ENSG00000132359,protein_coding,+,train,0.6216787576959518,RAP1GAP2
ENSG00000138698,protein_coding,+,train,0.8083156819257656,RAP1GDS1
ENSG00000125249,protein_coding,+,train,0.8953254069453428,RAP2A
ENSG00000181467,protein_coding,+,train,0.7797314972992054,RAP2B
ENSG00000123728,protein_coding,-,test,0.8882885858090225,RAP2C
ENSG00000107263,protein_coding,-,train,1.186724782711676,RAPGEF1
ENSG00000109756,protein_coding,+,train,0.5315908152788954,RAPGEF2
ENSG00000079337,protein_coding,-,train,-0.24905344609507787,RAPGEF3
ENSG00000091428,protein_coding,+,test,-0.6511034480854431,RAPGEF4
ENSG00000136237,protein_coding,-,train,-0.18481753975201742,RAPGEF5
ENSG00000158987,protein_coding,-,test,0.3462593914365554,RAPGEF6
ENSG00000108352,protein_coding,+,train,0.2770158757030819,RAPGEFL1
ENSG00000173166,protein_coding,-,train,0.41079662439527154,RAPH1
ENSG00000165917,protein_coding,-,test,-1.0774830330418153,RAPSN
ENSG00000131759,protein_coding,+,train,0.8445657674711289,RARA
ENSG00000077092,protein_coding,+,train,-0.1909446936663191,RARB
ENSG00000172819,protein_coding,-,train,0.46029181266043556,RARG
ENSG00000118849,protein_coding,-,train,-0.49926265341051124,RARRES1
ENSG00000106538,protein_coding,-,train,0.5665048258483668,RARRES2
ENSG00000146282,protein_coding,-,train,0.9218984691979701,RARS2
ENSG00000145715,protein_coding,+,train,0.9825977013711183,RASA1
ENSG00000155903,protein_coding,+,train,0.5485844685322935,RASA2
ENSG00000185989,protein_coding,-,train,0.7540524918129653,RASA3
ENSG00000105808,protein_coding,-,train,0.5319091448583741,RASA4
ENSG00000170667,protein_coding,-,train,0.6060015267965577,RASA4B
ENSG00000111344,protein_coding,-,train,-1.0817090218872707,RASAL1
ENSG00000075391,protein_coding,+,train,0.4675958299812687,RASAL2
ENSG00000105122,protein_coding,-,valid,-0.7544993788127026,RASAL3
ENSG00000108551,protein_coding,-,train,-0.018210069738953675,RASD1
ENSG00000100302,protein_coding,+,train,-0.40131029852428624,RASD2
ENSG00000165105,protein_coding,-,train,-0.9606116099306202,RASEF
ENSG00000198915,protein_coding,-,valid,-0.5381136145901768,RASGEF1A
ENSG00000138670,protein_coding,-,train,-0.2938434607061144,RASGEF1B
ENSG00000146090,protein_coding,-,train,-1.130863595246869,RASGEF1C
ENSG00000058335,protein_coding,-,train,-1.249238111738258,RASGRF1
ENSG00000113319,protein_coding,+,train,-0.2910294280690718,RASGRF2
ENSG00000172575,protein_coding,-,train,-0.48096871119168655,RASGRP1
ENSG00000068831,protein_coding,-,train,-0.1121748453279666,RASGRP2
ENSG00000152689,protein_coding,+,train,-0.49124851421082255,RASGRP3
ENSG00000171777,protein_coding,-,train,-0.5432015873283823,RASGRP4
ENSG00000105538,protein_coding,-,train,0.17416560944276144,RASIP1
ENSG00000100276,protein_coding,-,train,-0.8562424494229717,RASL10A
ENSG00000122035,protein_coding,+,train,-0.20410860771222045,RASL11A
ENSG00000128045,protein_coding,+,train,-0.27332722061238013,RASL11B
ENSG00000103710,protein_coding,-,train,-0.02092396001455986,RASL12
ENSG00000068028,protein_coding,-,train,0.8753702589495381,RASSF1
ENSG00000101265,protein_coding,-,train,0.4773347331790636,RASSF2
ENSG00000153179,protein_coding,+,train,1.010656389258216,RASSF3
ENSG00000107551,protein_coding,+,train,0.2870154642106246,RASSF4
ENSG00000169435,protein_coding,-,train,-0.98076462050304,RASSF6
ENSG00000099849,protein_coding,+,train,0.613860283644658,RASSF7
ENSG00000123094,protein_coding,+,train,0.4202860304944701,RASSF8
ENSG00000198774,protein_coding,-,train,-0.3853972219662841,RASSF9
ENSG00000161847,protein_coding,-,test,1.2109057421620926,RAVER1
ENSG00000162437,protein_coding,+,train,0.513524829323797,RAVER2
ENSG00000134438,protein_coding,-,test,-1.4632121967076765,RAX
ENSG00000173976,protein_coding,-,test,-1.4632121967076765,RAX2
ENSG00000139687,protein_coding,+,train,0.8673144669551238,RB1
ENSG00000023287,protein_coding,-,train,0.9501609137015087,RB1CC1
ENSG00000146587,protein_coding,+,train,0.3597664327252496,RBAK
ENSG00000162521,protein_coding,+,train,1.4176604256801673,RBBP4
ENSG00000117222,protein_coding,-,train,0.6623706750135386,RBBP5
ENSG00000122257,protein_coding,+,train,0.9786709601171666,RBBP6
ENSG00000102054,protein_coding,-,train,1.0986294115902562,RBBP7
ENSG00000101773,protein_coding,+,train,0.7392354883396063,RBBP8
ENSG00000089050,protein_coding,-,train,0.6800833101047146,RBBP9
ENSG00000125826,protein_coding,+,test,1.2405959295970086,RBCK1
ENSG00000101546,protein_coding,+,train,0.3817160187652264,RBFA
ENSG00000078328,protein_coding,+,train,-1.255319786201572,RBFOX1
ENSG00000100320,protein_coding,-,train,1.0398820577426249,RBFOX2
ENSG00000167281,protein_coding,-,train,-1.2522692026299873,RBFOX3
ENSG00000171174,protein_coding,-,train,-0.3017717362424476,RBKS
ENSG00000080839,protein_coding,-,test,0.2893796062112302,RBL1
ENSG00000103479,protein_coding,+,train,1.0987043497828013,RBL2
ENSG00000182872,protein_coding,+,train,1.2171511102530874,RBM10
ENSG00000185272,protein_coding,+,valid,-0.4105017098604394,RBM11
ENSG00000183808,protein_coding,-,train,0.3300893439961833,RBM12B
ENSG00000248643,protein_coding,+,test,1.5430904140692865,RBM14-RBM4
ENSG00000162775,protein_coding,+,train,0.5935292348713792,RBM15
ENSG00000134453,protein_coding,+,train,0.9589513267255609,RBM17
ENSG00000119446,protein_coding,-,train,0.8208824825686615,RBM18
ENSG00000122965,protein_coding,-,train,0.7947572073748972,RBM19
ENSG00000203867,protein_coding,+,train,-0.8675930118949372,RBM20
ENSG00000086589,protein_coding,-,train,1.1384408200844178,RBM22
ENSG00000100461,protein_coding,-,train,0.8995142242126337,RBM23
ENSG00000112183,protein_coding,+,train,-0.2603770950102892,RBM24
ENSG00000119707,protein_coding,+,train,1.1379286328721017,RBM25
ENSG00000139746,protein_coding,-,train,0.8215165693728775,RBM26
ENSG00000091009,protein_coding,+,train,0.847519726119606,RBM27
ENSG00000106344,protein_coding,-,train,0.8391574392745068,RBM28
ENSG00000102317,protein_coding,+,train,1.6788585482888978,RBM3
ENSG00000184863,protein_coding,+,train,0.6168258103731354,RBM33
ENSG00000188739,protein_coding,-,train,0.9456299561609525,RBM34
ENSG00000132819,protein_coding,+,train,1.1526384753241157,RBM38
ENSG00000131051,protein_coding,-,test,1.2454209097517803,RBM39
ENSG00000089682,protein_coding,-,train,0.19641066392267725,RBM41
ENSG00000126254,protein_coding,+,train,1.437648996711389,RBM42
ENSG00000184898,protein_coding,-,valid,0.0999509179099143,RBM43
ENSG00000177483,protein_coding,+,valid,-0.9790521128288627,RBM44
ENSG00000155636,protein_coding,+,train,0.3903240075954608,RBM45
ENSG00000151962,protein_coding,+,train,-1.4311173621032574,RBM46
ENSG00000163694,protein_coding,-,train,-0.09186010616943888,RBM47
ENSG00000127993,protein_coding,+,train,0.28594774411623397,RBM48
ENSG00000173914,protein_coding,-,train,0.6268010900296088,RBM4B
ENSG00000003756,protein_coding,+,train,1.083785462729386,RBM5
ENSG00000004534,protein_coding,+,valid,1.1216375719065004,RBM6
ENSG00000076053,protein_coding,+,train,0.5079420533243735,RBM7
ENSG00000153250,protein_coding,-,valid,0.7674532524784768,RBMS1
ENSG00000076067,protein_coding,+,train,0.5875925758426646,RBMS2
ENSG00000144642,protein_coding,+,train,-0.030431032103238026,RBMS3
ENSG00000147274,protein_coding,-,train,1.675633784346908,RBMX
ENSG00000134597,protein_coding,+,valid,0.7474319505783472,RBMX2
ENSG00000213516,protein_coding,-,train,0.7275593109040471,RBMXL1
ENSG00000170748,protein_coding,+,train,-1.4378143784255997,RBMXL2
ENSG00000175718,protein_coding,+,train,-1.4632121967076765,RBMXL3
ENSG00000114115,protein_coding,-,train,0.21848134980616732,RBP1
ENSG00000114113,protein_coding,-,train,-1.2708741013401512,RBP2
ENSG00000138207,protein_coding,-,train,-0.7813315063827171,RBP4
ENSG00000139194,protein_coding,-,train,-0.46769685703166197,RBP5
ENSG00000162444,protein_coding,+,train,-0.3071318397201107,RBP7
ENSG00000168214,protein_coding,+,train,0.9970997786962605,RBPJ
ENSG00000124232,protein_coding,+,train,-1.4468933945211957,RBPJL
ENSG00000157110,protein_coding,+,train,0.7223813828209564,RBPMS
ENSG00000166831,protein_coding,-,train,0.1583456381651228,RBPMS2
ENSG00000100387,protein_coding,+,train,1.1582705260577135,RBX1
ENSG00000135870,protein_coding,-,train,0.5384057012564502,RC3H1
ENSG00000056586,protein_coding,-,train,0.7626298656574165,RC3H2
ENSG00000159200,protein_coding,-,train,0.5518503272879391,RCAN1
ENSG00000172348,protein_coding,-,train,0.2764709427189136,RCAN2
ENSG00000117602,protein_coding,+,train,0.5514093896109741,RCAN3
ENSG00000136144,protein_coding,-,train,0.7699858331500615,RCBTB1
ENSG00000136161,protein_coding,-,train,0.5674571337522947,RCBTB2
ENSG00000180198,protein_coding,+,train,1.1054218744950508,RCC1
ENSG00000179051,protein_coding,-,train,1.4601684369761834,RCC2
ENSG00000166965,protein_coding,+,train,0.34761710558165143,RCCD1
ENSG00000173653,protein_coding,+,train,0.6856134409902805,RCE1
ENSG00000163743,protein_coding,-,train,0.49028679117710655,RCHY1
ENSG00000120158,protein_coding,+,train,0.6717574849060283,RCL1
ENSG00000049449,protein_coding,+,train,1.0056423747563152,RCN1
ENSG00000117906,protein_coding,+,train,0.936707297030723,RCN2
ENSG00000142552,protein_coding,+,train,0.5410489863716484,RCN3
ENSG00000089902,protein_coding,+,train,0.8316987304120181,RCOR1
ENSG00000167771,protein_coding,-,train,-0.014951367072696745,RCOR2
ENSG00000117625,protein_coding,+,train,0.5723850430003562,RCOR3
ENSG00000198771,protein_coding,+,train,-0.0855805116243153,RCSD1
ENSG00000109047,protein_coding,-,valid,-1.3104273441009038,RCVRN
ENSG00000198570,protein_coding,-,train,-1.433339212116305,RD3
ENSG00000121039,protein_coding,+,train,0.3105940760488633,RDH10
ENSG00000072042,protein_coding,-,train,1.2047482858941196,RDH11
ENSG00000139988,protein_coding,+,train,-1.0081308822566006,RDH12
ENSG00000160439,protein_coding,-,train,0.3105940760488633,RDH13
ENSG00000240857,protein_coding,-,train,0.8964416741842479,RDH14
ENSG00000139547,protein_coding,-,train,-1.0182338879821031,RDH16
ENSG00000135437,protein_coding,+,train,0.25414380479487714,RDH5
ENSG00000080511,protein_coding,+,valid,-1.4632121967076765,RDH8
ENSG00000137710,protein_coding,-,train,1.1571835209151065,RDX
ENSG00000100918,protein_coding,+,valid,0.6133542952120943,REC8
ENSG00000122707,protein_coding,+,train,0.23878419087239539,RECK
ENSG00000004700,protein_coding,-,train,0.9428726208382973,RECQL
ENSG00000108469,protein_coding,-,train,0.39360090140223225,RECQL5
ENSG00000068615,protein_coding,-,train,-0.4175140636636292,REEP1
ENSG00000132563,protein_coding,+,train,0.20239730967993583,REEP2
ENSG00000165476,protein_coding,+,train,0.9016921486446843,REEP3
ENSG00000168476,protein_coding,-,test,0.889255077814843,REEP4
ENSG00000129625,protein_coding,-,train,1.3363962319224858,REEP5
ENSG00000115255,protein_coding,+,train,0.3882225119248426,REEP6
ENSG00000115386,protein_coding,+,train,-1.440067893877767,REG1A
ENSG00000172023,protein_coding,-,train,-1.4632121967076765,REG1B
ENSG00000172016,protein_coding,-,train,-1.4632121967076765,REG3A
ENSG00000143954,protein_coding,+,train,-1.4632121967076765,REG3G
ENSG00000134193,protein_coding,-,train,-1.4468933945211957,REG4
ENSG00000162924,protein_coding,+,train,0.2080994623284123,REL
ENSG00000173039,protein_coding,-,train,1.005733539767478,RELA
ENSG00000104856,protein_coding,+,valid,0.3975129133570863,RELB
ENSG00000181826,protein_coding,-,train,0.3797709043615028,RELL1
ENSG00000164620,protein_coding,+,train,0.3951601453628564,RELL2
ENSG00000189056,protein_coding,-,train,-1.049901894142229,RELN
ENSG00000054967,protein_coding,+,train,0.08838482836995501,RELT
ENSG00000088320,protein_coding,+,train,-1.3517024185544781,REM1
ENSG00000139890,protein_coding,+,train,-0.6834338107010233,REM2
ENSG00000143839,protein_coding,-,train,-1.2227961155481624,REN
ENSG00000102032,protein_coding,-,test,0.23865298796447784,RENBP
ENSG00000174236,protein_coding,+,train,-0.4094716028094885,REP15
ENSG00000214022,protein_coding,+,train,1.3221627267127027,REPIN1
ENSG00000135597,protein_coding,-,train,0.7196520758438941,REPS1
ENSG00000169891,protein_coding,+,train,-0.3890792387233518,REPS2
ENSG00000157916,protein_coding,+,train,1.2516573435693834,RER1
ENSG00000142599,protein_coding,-,train,1.051244687318154,RERE
ENSG00000134533,protein_coding,-,train,-0.7991258339833759,RERG
ENSG00000111404,protein_coding,-,train,-1.2661540214952922,RERGL
ENSG00000182698,protein_coding,-,train,-1.4632121967076765,RESP18
ENSG00000084093,protein_coding,+,test,0.7473646027950933,REST
ENSG00000165731,protein_coding,+,train,-0.8249683942535945,RET
ENSG00000104918,protein_coding,+,train,-1.4632121967076765,RETN
ENSG00000163515,protein_coding,-,train,-1.4632121967076765,RETNLB
ENSG00000042445,protein_coding,-,train,1.0108496680412153,RETSAT
