chromosome_name,start,end,locus_id,color,strand,start2,end2,RGB,p,gene_name,Gene stable ID,gene_id
chrX,72299342,72299352,"p1@PABPC1L2A,p1@PABPC1L2B,0.2906",0.0,-,72299342,72299352,"60,179,113",p1,PABPC1L2A,ENSG00000268574,ENSG00000268574.1
chr3,155028089,155028091,"p1@PABPC1P10,0.2031",-493.0,-,155028089,155028091,"30,144,255",p1,PABPC1P10,ENSG00000239443,ENSG00000239443.1
chr2,147344855,147344876,"p4@PABPC1P2,0.3092",-135.0,+,147344855,147344876,"60,179,113",p4,PABPC1P2,ENSG00000198526,ENSG00000198526.6
chr2,92065541,92065559,"p1@PABPC1P6,0.1330",-435.0,+,92065541,92065559,"211,211,211",p1,PABPC1P6,ENSG00000227497,ENSG00000227497.1
chr13,25670007,25670017,"p4@PABPC3,0.1806",-258.0,+,25670007,25670017,"30,144,255",p4,PABPC3,ENSG00000151846,ENSG00000151846.7
chr1,40033631,40033632,"p51@PABPC4,0.1243",447.0,-,40033631,40033632,"211,211,211",p51,PABPC4,ENSG00000090621,ENSG00000090621.9
chr4,135122504,135122532,"p5@PABPC4L,0.2529",-330.0,-,135122504,135122532,"60,179,113",p5,PABPC4L,ENSG00000254535,ENSG00000254535.2
chrX,90689803,90689806,"p4@PABPC5,0.6173",-16.0,+,90689803,90689806,"60,179,113",p4,PABPC5,ENSG00000174740,ENSG00000174740.7
chrX,90689921,90689923,"p1@PABPC5-AS1,0.2063",74.0,-,90689921,90689923,"30,144,255",p1,PABPC5-AS1,ENSG00000234161,ENSG00000234161.1
chr14,23791875,23791876,"p19@PABPN1,0.3713",127.0,+,23791875,23791876,"60,179,113",p19,PABPN1,ENSG00000100836,ENSG00000100836.6
chr6,163148834,163148835,"p13@PACRG,0.3261",-157.0,+,163148834,163148835,"60,179,113",p13,PACRG,ENSG00000112530,ENSG00000112530.7
chr4,20697867,20697913,"p4@PACRGL,0.0664",0.0,+,20697867,20697913,"211,211,211",p4,PACRGL,ENSG00000163138,ENSG00000163138.14
chr11,65997887,65997888,"p37@PACS1,0.2127",-12.0,+,65997887,65997888,"30,144,255",p37,PACS1,ENSG00000175115,ENSG00000175115.7
chr14,105856183,105856184,"p25@PACS2,0.2064",-389.0,+,105856183,105856184,"30,144,255",p25,PACS2,ENSG00000179364,ENSG00000179364.9
chr14,105856183,105856184,"p25@PACS2,0.2064",-389.0,+,105856183,105856184,"30,144,255",p25,PACS2,ENSG00000271374,ENSG00000271374.1
chr6,34433489,34433492,"p24@PACSIN1,0.1571",-360.0,+,34433489,34433492,"30,144,255",p24,PACSIN1,ENSG00000124507,ENSG00000124507.6
chr22,43343137,43343141,"p30@PACSIN2,0.1317",-90.0,-,43343137,43343141,"211,211,211",p30,PACSIN2,ENSG00000100266,ENSG00000100266.13
chr11,47204868,47204873,"p14@PACSIN3,0.1986",0.0,-,47204868,47204873,"30,144,255",p14,PACSIN3,ENSG00000165912,ENSG00000165912.11
chr1,17549636,17549637,"p8@PADI1,0.1351",-344.0,+,17549636,17549637,"211,211,211",p8,PADI1,ENSG00000142623,ENSG00000142623.8
chr1,17401839,17401849,"p4@PADI2,0.1370",0.0,-,17401839,17401849,"211,211,211",p4,PADI2,ENSG00000117115,ENSG00000117115.8
chr1,17575584,17575598,"p1@PADI3,0.1558",0.0,+,17575584,17575598,"30,144,255",p1,PADI3,ENSG00000142619,ENSG00000142619.4
chr1,17674409,17674436,"p2@PADI4,0.1322",0.0,+,17674409,17674436,"211,211,211",p2,PADI4,ENSG00000159339,ENSG00000159339.9
chr1,17698689,17698692,"p1@PADI6,0.1722",0.0,+,17698689,17698692,"30,144,255",p1,PADI6,ENSG00000256049,ENSG00000256049.2
chr9,138453998,138454001,"p5@PAEP,0.1367",-186.0,+,138453998,138454001,"211,211,211",p5,PAEP,ENSG00000122133,ENSG00000122133.12
chr19,39881892,39881893,"p9@PAF1,0.3608",-135.0,-,39881892,39881893,"60,179,113",p9,PAF1,ENSG00000006712,ENSG00000006712.10
chr17,2573364,2573366,"p32@PAFAH1B1,0.1314",-90.0,+,2573364,2573366,"211,211,211",p32,PAFAH1B1,ENSG00000007168,ENSG00000007168.8
chr11,117014639,117014641,"p3@PAFAH1B2,0.2428",-341.0,+,117014639,117014641,"60,179,113",p3,PAFAH1B2,ENSG00000168092,ENSG00000168092.9
chr19,42806667,42806679,"p10@PAFAH1B3,0.4042",116.0,-,42806667,42806679,"60,179,113",p10,PAFAH1B3,ENSG00000079462,ENSG00000079462.3
chr1,26317495,26317509,"p10@PAFAH2,0.1770",-188.0,-,26317495,26317509,"30,144,255",p10,PAFAH2,ENSG00000158006,ENSG00000158006.9
chr8,81905491,81905492,"p12@PAG1,0.1203",6.0,-,81905491,81905492,"211,211,211",p12,PAG1,ENSG00000076641,ENSG00000076641.4
chrX,49460613,49460618,"p3@PAGE1,0.5401",-17.0,-,49460613,49460618,"60,179,113",p3,PAGE1,ENSG00000068985,ENSG00000068985.4
chrX,49460613,49460618,"p3@PAGE1,0.5401",-17.0,-,49460613,49460618,"60,179,113",p3,PAGE1,ENSG00000269840,ENSG00000269840.1
chrX,55115486,55115496,"p3@PAGE2,0.4583",0.0,+,55115486,55115496,"60,179,113",p3,PAGE2,ENSG00000234068,ENSG00000234068.2
chrX,55101448,55101449,"p3@PAGE2B,0.4747",-46.0,+,55101448,55101449,"60,179,113",p3,PAGE2B,ENSG00000238269,ENSG00000238269.4
chrX,55291304,55291337,"p1@PAGE3,0.1669",-25.0,-,55291304,55291337,"30,144,255",p1,PAGE3,ENSG00000204279,ENSG00000204279.3
chrX,49594157,49594165,"p11@PAGE4,0.1823",206.0,+,49594157,49594165,"30,144,255",p11,PAGE4,ENSG00000101951,ENSG00000101951.12
chrX,49594157,49594165,"p11@PAGE4,0.1823",206.0,+,49594157,49594165,"30,144,255",p11,PAGE4,ENSG00000268090,ENSG00000268090.1
chrX,55246809,55246816,"p3@PAGE5,0.5051",17.0,+,55246809,55246816,"60,179,113",p3,PAGE5,ENSG00000158639,ENSG00000158639.7
chr12,103352552,103352553,"p18@PAH,0.2703",-364.0,-,103352552,103352553,"60,179,113",p18,PAH,ENSG00000171759,ENSG00000171759.4
chr4,57326559,57326565,"p41@PAICS,0.0528",331.0,+,57326559,57326565,"211,211,211",p41,PAICS,ENSG00000128050,ENSG00000128050.4
chr9,37878094,37878097,"p1@PAICSP1,0.1141",-8.0,+,37878094,37878097,"211,211,211",p1,PAICSP1,ENSG00000226055,ENSG00000226055.2
chr8,4645030,4645031,"p2@PAICSP4,0.1598",176.0,+,4645030,4645031,"30,144,255",p2,PAICSP4,ENSG00000254244,ENSG00000254244.1
chr17,18554886,18554888,"p24@PAIP1,0.0790",-30.0,+,18554886,18554888,"211,211,211",p24,PAIP1,ENSG00000172239,ENSG00000172239.9
chr5,138677312,138677327,"p8@PAIP2,0.4563",36.0,+,138677312,138677327,"60,179,113",p8,PAIP2,ENSG00000120727,ENSG00000120727.8
chr2,71415459,71415460,"p7@PAIP2B,0.0790",-286.0,-,71415459,71415460,"211,211,211",p7,PAIP2B,ENSG00000124374,ENSG00000124374.8
chr11,77123229,77123246,"p38@PAK1,0.2722",-120.0,-,77123229,77123246,"60,179,113",p38,PAK1,ENSG00000149269,ENSG00000149269.5
chr6,10694884,10694898,"p3@PAK1IP1,0.3639",-29.0,+,10694884,10694898,"60,179,113",p3,PAK1IP1,ENSG00000111845,ENSG00000111845.4
chr3,196556799,196556800,"p19@PAK2,0.1846",-4.0,+,196556799,196556800,"30,144,255",p19,PAK2,ENSG00000180370,ENSG00000180370.6
chrX,110339319,110339320,"p21@PAK3,0.4072",-54.0,+,110339319,110339320,"60,179,113",p21,PAK3,ENSG00000077264,ENSG00000077264.10
chr19,39659779,39659783,"p7@PAK4,0.1672",-406.0,+,39659779,39659783,"30,144,255",p7,PAK4,ENSG00000130669,ENSG00000130669.13
chr15,40532423,40532445,"p47@PAK6,0.1964",-277.0,+,40532423,40532445,"30,144,255",p47,PAK6,ENSG00000137843,ENSG00000137843.7
chr20,9819632,9819642,"p8@PAK7,0.5853",37.0,-,9819632,9819642,"60,179,113",p8,PAK7,ENSG00000101349,ENSG00000101349.12
chr16,23647083,23647098,"p4@PALB2,0.0897",250.0,-,23647083,23647098,"211,211,211",p4,PALB2,ENSG00000083093,ENSG00000083093.5
chr4,169433088,169433089,"p63@PALLD,0.0782",369.0,+,169433088,169433089,"211,211,211",p63,PALLD,ENSG00000129116,ENSG00000129116.13
chr19,708716,708752,"p6@PALM,0.2840",-200.0,+,708716,708752,"60,179,113",p6,PALM,ENSG00000099864,ENSG00000099864.13
chr9,112402827,112402832,"p25@PALM2,0.2334",-235.0,+,112402827,112402832,"60,179,113",p25,PALM2,ENSG00000243444,ENSG00000243444.3
chr9,112910627,112910635,"p58@PALM2-AKAP2,p73@AKAP2,0.1812",-172.0,+,112910627,112910635,"30,144,255",p58,PALM2-AKAP2,ENSG00000157654,ENSG00000157654.13
chr1,100110938,100110940,"p22@PALMD,0.0841",-490.0,+,100110938,100110940,"211,211,211",p22,PALMD,ENSG00000099260,ENSG00000099260.6
chr5,102200143,102200144,"p51@PAM,0.2033",-96.0,+,102200143,102200144,"30,144,255",p51,PAM,ENSG00000145730,ENSG00000145730.16
chr16,4393613,4393614,"p4@PAM16,0.1470",-320.0,-,4393613,4393614,"30,144,255",p4,PAM16,ENSG00000217930,ENSG00000217930.3
chr11,35515708,35515711,"p10@PAMR1,0.1249",109.0,-,35515708,35515711,"211,211,211",p10,PAMR1,ENSG00000149090,ENSG00000149090.7
chr12,56720714,56720715,"p14@PAN2,0.1488",-477.0,-,56720714,56720715,"30,144,255",p14,PAN2,ENSG00000135473,ENSG00000135473.10
chr13,28813781,28813783,"p31@PAN3,0.1744",87.0,+,28813781,28813783,"30,144,255",p31,PAN3,ENSG00000152520,ENSG00000152520.9
chr13,28712107,28712108,"p13@PAN3-AS1,0.3472",221.0,-,28712107,28712108,"60,179,113",p13,PAN3-AS1,ENSG00000261485,ENSG00000261485.1
chr10,91405283,91405284,"p11@PANK1,0.2727",44.0,-,91405283,91405284,"60,179,113",p11,PANK1,ENSG00000152782,ENSG00000152782.12
chr20,3870217,3870241,"p14@PANK2,0.3631",-125.0,+,3870217,3870241,"60,179,113",p14,PANK2,ENSG00000125779,ENSG00000125779.17
chr5,167976536,167976538,"p11@PANK3,0.0778",234.0,-,167976536,167976538,"211,211,211",p11,PANK3,ENSG00000120137,ENSG00000120137.6
chr1,2458460,2458461,"p5@PANK4,0.2410",-421.0,-,2458460,2458461,"60,179,113",p5,PANK4,ENSG00000157881,ENSG00000157881.9
chr11,93862633,93862640,"p13@PANX1,0.3090",154.0,+,93862633,93862640,"60,179,113",p13,PANX1,ENSG00000110218,ENSG00000110218.4
chr22,50616040,50616041,"p13@PANX2,0.1962",-311.0,+,50616040,50616041,"30,144,255",p13,PANX2,ENSG00000073150,ENSG00000073150.9
chr11,124481361,124481366,"p2@PANX3,0.2421",-19.0,+,124481361,124481366,"60,179,113",p2,PANX3,ENSG00000154143,ENSG00000154143.2
chr10,135192487,135192491,"p6@PAOX,0.2489",-203.0,+,135192487,135192491,"60,179,113",p6,PAOX,ENSG00000148832,ENSG00000148832.10
chr5,78944473,78944490,"p9@PAPD4,0.0859",-37.0,+,78944473,78944490,"211,211,211",p9,PAPD4,ENSG00000164329,ENSG00000164329.9
chr16,50249861,50249862,"p24@PAPD5,0.0903",-124.0,+,50249861,50249862,"211,211,211",p24,PAPD5,ENSG00000121274,ENSG00000121274.8
chr5,6737596,6737597,"p8@PAPD7,0.2860",-25.0,+,6737596,6737597,"60,179,113",p8,PAPD7,ENSG00000112941,ENSG00000112941.8
chr19,39575704,39575705,"p14@PAPL,0.3617",-26.0,+,39575704,39575705,"60,179,113",p14,PAPL,ENSG00000183760,ENSG00000183760.6
chr14,73706463,73706468,"p8@PAPLN,0.3437",130.0,+,73706463,73706468,"60,179,113",p8,PAPLN,ENSG00000100767,ENSG00000100767.11
chr14,97026789,97026790,"p34@PAPOLA,0.1372",14.0,+,97026789,97026790,"211,211,211",p34,PAPOLA,ENSG00000090060,ENSG00000090060.13
chr7,4901625,4901633,"p3@PAPOLB,0.4126",0.0,-,4901625,4901633,"60,179,113",p3,PAPOLB,ENSG00000218823,ENSG00000218823.1
chr2,60987314,60987322,"p9@PAPOLG,0.0774",45.0,+,60987314,60987322,"211,211,211",p9,PAPOLG,ENSG00000115421,ENSG00000115421.8
chr9,119158784,119158786,"p153@PAPPA,0.0941",-221.0,+,119158784,119158786,"211,211,211",p153,PAPPA,ENSG00000182752,ENSG00000182752.8
chr9,119162916,119162918,"p1@PAPPA-AS1,0.0720",-31.0,-,119162916,119162918,"211,211,211",p1,PAPPA-AS1,ENSG00000256040,ENSG00000256040.1
chr1,176760384,176760386,"p43@PAPPA2,0.1466",-194.0,+,176760384,176760386,"30,144,255",p43,PAPPA2,ENSG00000116183,ENSG00000116183.6
chr4,108552859,108552866,"p13@PAPSS1,0.2040",93.0,-,108552859,108552866,"30,144,255",p13,PAPSS1,ENSG00000138801,ENSG00000138801.4
chr10,89419246,89419278,"p7@PAPSS2,0.3236",-91.0,+,89419246,89419278,"60,179,113",p7,PAPSS2,ENSG00000198682,ENSG00000198682.8
chr4,79840777,79840788,"p7@PAQR3,0.2362",117.0,-,79840777,79840788,"60,179,113",p7,PAQR3,ENSG00000163291,ENSG00000163291.10
chr16,3023451,3023454,"p7@PAQR4,0.1680",202.0,+,3023451,3023454,"30,144,255",p7,PAQR4,ENSG00000162073,ENSG00000162073.9
chr15,69652242,69652249,"p6@PAQR5,0.2874",-54.0,+,69652242,69652249,"60,179,113",p6,PAQR5,ENSG00000137819,ENSG00000137819.9
chr1,156215627,156215633,"p21@PAQR6,0.6668",-44.0,-,156215627,156215633,"60,179,113",p21,PAQR6,ENSG00000160781,ENSG00000160781.11
chr1,26197867,26197869,"p6@PAQR7,0.1357",-123.0,-,26197867,26197869,"211,211,211",p6,PAQR7,ENSG00000182749,ENSG00000182749.5
chr6,52269993,52269994,"p23@PAQR8,0.1104",190.0,+,52269993,52269994,"211,211,211",p23,PAQR8,ENSG00000170915,ENSG00000170915.8
chr3,142681719,142681723,"p11@PAQR9,0.3146",-320.0,-,142681719,142681723,"60,179,113",p11,PAQR9,ENSG00000188582,ENSG00000188582.4
chr10,34715671,34715699,"p7@PARD3,0.1212",-12.0,-,34715671,34715699,"211,211,211",p7,PARD3,ENSG00000148498,ENSG00000148498.11
chr2,206158235,206158236,"p17@PARD3B,0.0671",19.0,+,206158235,206158236,"211,211,211",p17,PARD3B,ENSG00000116117,ENSG00000116117.13
chr16,67694735,67694737,"p13@PARD6A,0.4491",-113.0,+,67694735,67694737,"60,179,113",p13,PARD6A,ENSG00000102981,ENSG00000102981.5
chr20,49348347,49348352,"p15@PARD6B,0.4527",23.0,+,49348347,49348352,"60,179,113",p15,PARD6B,ENSG00000124171,ENSG00000124171.4
chr18,77918178,77918179,"p6@PARD6G,0.2733",309.0,-,77918178,77918179,"60,179,113",p6,PARD6G,ENSG00000178184,ENSG00000178184.11
chr10,51026866,51026867,"p1@PARG,0.1167",-37.0,-,51026866,51026867,"211,211,211",p1,PARG,ENSG00000227345,ENSG00000227345.4
chr10,51026866,51026867,"p1@PARG,0.1167",-37.0,-,51026866,51026867,"211,211,211",p1,PARG,ENSG00000271910,ENSG00000271910.1
chr6,161990558,161990559,"p10@PARK2,0.2639",-108.0,-,161990558,161990559,"60,179,113",p10,PARK2,ENSG00000185345,ENSG00000185345.14
chr1,8025138,8025150,"p18@PARK7,0.1140",-260.0,+,8025138,8025150,"211,211,211",p18,PARK7,ENSG00000116288,ENSG00000116288.8
chr3,183602632,183602697,"p1@PARL,0.2910",0.0,-,183602632,183602697,"60,179,113",p1,PARL,ENSG00000175193,ENSG00000175193.8
chr4,75972959,75972961,"p14@PARM1,0.1021",-334.0,+,75972959,75972961,"211,211,211",p14,PARM1,ENSG00000169116,ENSG00000169116.7
chr16,14724148,14724149,"p4@PARN,0.5579",-20.0,-,14724148,14724149,"60,179,113",p4,PARN,ENSG00000140694,ENSG00000140694.12
chr1,226551838,226551839,"p16@PARP1,0.1529",233.0,-,226551838,226551839,"30,144,255",p16,PARP1,ENSG00000143799,ENSG00000143799.8
chr8,145086939,145086942,"p26@PARP10,0.4566",0.0,-,145086939,145086942,"60,179,113",p26,PARP10,ENSG00000261660,ENSG00000261660.1
chr8,145086939,145086942,"p26@PARP10,0.4566",0.0,-,145086939,145086942,"60,179,113",p26,PARP10,ENSG00000178685,ENSG00000178685.9
chr12,3920339,3920341,"p19@PARP11,0.1192",-247.0,-,3920339,3920341,"211,211,211",p19,PARP11,ENSG00000111224,ENSG00000111224.9
chr7,139762328,139762329,"p20@PARP12,0.3928",21.0,-,139762328,139762329,"60,179,113",p20,PARP12,ENSG00000059378,ENSG00000059378.8
chr3,122399318,122399321,"p36@PARP14,0.2773",-143.0,+,122399318,122399321,"60,179,113",p36,PARP14,ENSG00000173193,ENSG00000173193.9
chr3,122296557,122296565,"p6@PARP15,0.5497",27.0,+,122296557,122296565,"60,179,113",p6,PARP15,ENSG00000173200,ENSG00000173200.8
chr15,65592815,65592816,"p14@PARP16,0.2786",139.0,-,65592815,65592816,"60,179,113",p14,PARP16,ENSG00000138617,ENSG00000138617.10
chr14,20823075,20823076,"p13@PARP2,0.0943",-243.0,+,20823075,20823076,"211,211,211",p13,PARP2,ENSG00000129484,ENSG00000129484.9
chr3,51976891,51976892,"p17@PARP3,0.2654",-60.0,+,51976891,51976892,"60,179,113",p17,PARP3,ENSG00000041880,ENSG00000041880.10
chr13,25087059,25087066,"p3@PARP4,0.2610",-111.0,-,25087059,25087066,"60,179,113",p3,PARP4,ENSG00000102699,ENSG00000102699.5
chr15,72563833,72563834,"p10@PARP6,0.2064",-205.0,-,72563833,72563834,"30,144,255",p10,PARP6,ENSG00000137817,ENSG00000137817.12
chr5,49963768,49963770,"p24@PARP8,0.7260",41.0,+,49963768,49963770,"60,179,113",p24,PARP8,ENSG00000151883,ENSG00000151883.12
chr3,122265178,122265181,"p24@PARP9,0.1089",-328.0,-,122265178,122265181,"211,211,211",p24,PARP9,ENSG00000138496,ENSG00000138496.12
chr1,55230158,55230163,"p2@PARS2,0.4317",23.0,-,55230158,55230163,"60,179,113",p2,PARS2,ENSG00000162396,ENSG00000162396.5
chr5,59819814,59819815,"p13@PART1,0.0576",-107.0,+,59819814,59819815,"211,211,211",p13,PART1,ENSG00000152931,ENSG00000152931.7
chr11,12474462,12474463,"p16@PARVA,0.1599",180.0,+,12474462,12474463,"30,144,255",p16,PARVA,ENSG00000197702,ENSG00000197702.7
chr22,44482082,44482083,"p36@PARVB,0.1347",-480.0,+,44482082,44482083,"211,211,211",p36,PARVB,ENSG00000188677,ENSG00000188677.10
chr22,44568657,44568663,"p33@PARVG,0.2633",-172.0,+,44568657,44568663,"60,179,113",p33,PARVG,ENSG00000138964,ENSG00000138964.12
chrX,150732190,150732207,"p2@PASD1,0.4438",0.0,+,150732190,150732207,"60,179,113",p2,PASD1,ENSG00000166049,ENSG00000166049.10
chr2,242089404,242089408,"p37@PASK,0.3607",-10.0,-,242089404,242089408,"60,179,113",p37,PASK,ENSG00000115687,ENSG00000115687.9
chr11,125616313,125616324,"p5@PATE1,0.2011",124.0,+,125616313,125616324,"30,144,255",p5,PATE1,ENSG00000171053,ENSG00000171053.5
chr11,125648685,125648688,"p3@PATE2,0.3470",16.0,-,125648685,125648688,"60,179,113",p3,PATE2,ENSG00000196844,ENSG00000196844.4
chr11,125658056,125658057,"p6@PATE3,0.3409",9.0,+,125658056,125658057,"60,179,113",p6,PATE3,ENSG00000236027,ENSG00000236027.2
chr11,125703204,125703221,"p1@PATE4,0.0581",0.0,+,125703204,125703221,"211,211,211",p1,PATE4,ENSG00000237353,ENSG00000237353.2
chr11,59426876,59426888,"p9@PATL1,0.1231",-455.0,-,59426876,59426888,"211,211,211",p9,PATL1,ENSG00000166889,ENSG00000166889.13
chr15,44959456,44959478,"p14@PATL2,0.1967",0.0,-,44959456,44959478,"30,144,255",p14,PATL2,ENSG00000229474,ENSG00000229474.2
chr22,31739959,31739963,"p29@PATZ1,0.1956",-382.0,-,31739959,31739963,"30,144,255",p29,PATZ1,ENSG00000100105,ENSG00000100105.13
chr12,79991974,79991975,"p47@PAWR,0.1111",-212.0,-,79991974,79991975,"211,211,211",p47,PAWR,ENSG00000177425,ENSG00000177425.6
chr20,21686858,21686860,"p11@PAX1,0.3294",0.0,+,21686858,21686860,"60,179,113",p11,PAX1,ENSG00000125813,ENSG00000125813.9
chr10,102495320,102495321,"p31@PAX2,0.5187",-38.0,+,102495320,102495321,"60,179,113",p31,PAX2,ENSG00000075891,ENSG00000075891.17
chr2,223164178,223164191,"p11@PAX3,0.2328",-463.0,-,223164178,223164191,"60,179,113",p11,PAX3,ENSG00000135903,ENSG00000135903.14
chr9,37026556,37026561,"p26@PAX5,0.2391",10.0,-,37026556,37026561,"60,179,113",p26,PAX5,ENSG00000196092,ENSG00000196092.8
chr11,31826325,31826326,"p57@PAX6,0.3591",-158.0,-,31826325,31826326,"60,179,113",p57,PAX6,ENSG00000007372,ENSG00000007372.16
chr1,19072845,19072846,"p13@PAX7,0.1263",-129.0,+,19072845,19072846,"211,211,211",p13,PAX7,ENSG00000009709,ENSG00000009709.7
chr2,113977789,113977790,"p45@PAX8,0.1487",263.0,-,113977789,113977790,"30,144,255",p45,PAX8,ENSG00000125618,ENSG00000125618.12
chr14,37135191,37135195,"p28@PAX9,0.2048",0.0,+,37135191,37135195,"30,144,255",p28,PAX9,ENSG00000198807,ENSG00000198807.8
chr7,154767948,154767949,"p12@PAXIP1,0.1297",-72.0,-,154767948,154767949,"211,211,211",p12,PAXIP1,ENSG00000157212,ENSG00000157212.14
chr8,27695600,27695601,"p5@PBK,0.4734",-1.0,-,27695600,27695601,"60,179,113",p5,PBK,ENSG00000168078,ENSG00000168078.5
chr10,70092843,70092852,"p11@PBLD,0.2013",-159.0,-,70092843,70092852,"30,144,255",p11,PBLD,ENSG00000108187,ENSG00000108187.11
chr3,52579997,52580002,"p19@PBRM1,0.0570",286.0,-,52579997,52580002,"211,211,211",p19,PBRM1,ENSG00000163939,ENSG00000163939.14
chr1,164595278,164595279,"p61@PBX1,0.2317",5.0,+,164595278,164595279,"60,179,113",p61,PBX1,ENSG00000185630,ENSG00000185630.14
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000206315,ENSG00000206315.5
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000224952,ENSG00000224952.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000225987,ENSG00000225987.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000237344,ENSG00000237344.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000232005,ENSG00000232005.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000232005,ENSG00000232005.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000232005,ENSG00000232005.3
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000204304,ENSG00000204304.7
chr6,32155422,32155423,"p23@PBX2,0.1634",-130.0,-,32155422,32155423,"30,144,255",p23,PBX2,ENSG00000236353,ENSG00000236353.3
chr3,142895174,142895175,"p2@PBX2P1,0.2037",5.0,+,142895174,142895175,"30,144,255",p2,PBX2P1,ENSG00000244171,ENSG00000244171.3
chr9,128510949,128510950,"p30@PBX3,0.2976",-144.0,+,128510949,128510950,"60,179,113",p30,PBX3,ENSG00000167081,ENSG00000167081.12
chr19,19690774,19690776,"p6@PBX4,0.2101",-11.0,-,19690774,19690776,"30,144,255",p6,PBX4,ENSG00000105717,ENSG00000105717.9
chr1,154926403,154926410,"p23@PBXIP1,0.1317",-170.0,-,154926403,154926410,"211,211,211",p23,PBXIP1,ENSG00000163346,ENSG00000163346.12
chr11,66620239,66620267,"p11@PC,0.1712",165.0,-,66620239,66620267,"30,144,255",p11,PC,ENSG00000173599,ENSG00000173599.9
chr9,79379348,79379360,"p1@PCA3,0.0881",0.0,+,79379348,79379360,"211,211,211",p1,PCA3,ENSG00000225937,ENSG00000225937.1
chr10,72645673,72645676,"p14@PCBD1,0.5208",-17.0,-,72645673,72645676,"60,179,113",p14,PCBD1,ENSG00000166228,ENSG00000166228.4
chr5,134240582,134240587,"p9@PCBD2,0.6258",-8.0,+,134240582,134240587,"60,179,113",p9,PCBD2,ENSG00000132570,ENSG00000132570.10
chr2,70314219,70314222,"p5@PCBP1,0.2399",-362.0,+,70314219,70314222,"60,179,113",p5,PCBP1,ENSG00000169564,ENSG00000169564.5
chr2,70223905,70223906,"p49@PCBP1-AS1,0.1243",66.0,-,70223905,70223906,"211,211,211",p49,PCBP1-AS1,ENSG00000179818,ENSG00000179818.9
chr12,53848783,53848786,"p43@PCBP2,0.1213",-334.0,+,53848783,53848786,"211,211,211",p43,PCBP2,ENSG00000197111,ENSG00000197111.11
chr21,47315851,47315856,"p10@PCBP3,0.1704",-255.0,+,47315851,47315856,"30,144,255",p10,PCBP3,ENSG00000183570,ENSG00000183570.12
chr3,52002848,52002850,"p28@PCBP4,0.1912",-422.0,-,52002848,52002850,"30,144,255",p28,PCBP4,ENSG00000090097,ENSG00000090097.16
chr13,100741109,100741142,"p3@PCCA,0.3531",-126.0,+,100741109,100741142,"60,179,113",p3,PCCA,ENSG00000175198,ENSG00000175198.10
chr13,101133451,101133485,"p1@PCCA-AS1,0.1143",-40.0,-,101133451,101133485,"211,211,211",p1,PCCA-AS1,ENSG00000234650,ENSG00000234650.1
chr3,135974146,135974163,"p6@PCCB,0.1263",0.0,+,135974146,135974163,"211,211,211",p6,PCCB,ENSG00000114054,ENSG00000114054.9
chr5,141245673,141245674,"p32@PCDH1,0.3462",92.0,-,141245673,141245674,"60,179,113",p32,PCDH1,ENSG00000156453,ENSG00000156453.9
chr4,134075958,134075959,"p46@PCDH10,0.2503",-88.0,+,134075958,134075959,"60,179,113",p46,PCDH10,ENSG00000138650,ENSG00000138650.7
chrX,91131810,91131811,"p6@PCDH11X,0.0813",30.0,+,91131810,91131811,"211,211,211",p6,PCDH11X,ENSG00000102290,ENSG00000102290.17
chrY,4868334,4868338,"p1@PCDH11Y,0.3490",67.0,+,4868334,4868338,"60,179,113",p1,PCDH11Y,ENSG00000099715,ENSG00000099715.10
chr5,141337621,141337643,"p5@PCDH12,0.3319",33.0,-,141337621,141337643,"60,179,113",p5,PCDH12,ENSG00000113555,ENSG00000113555.4
chr10,57388074,57388082,"p13@PCDH15,0.2233",-372.0,-,57388074,57388082,"30,144,255",p13,PCDH15,ENSG00000150275,ENSG00000150275.13
chr13,58240849,58240850,"p26@PCDH17,0.0733",62.0,+,58240849,58240850,"211,211,211",p26,PCDH17,ENSG00000118946,ENSG00000118946.7
