	gene_id	gene_type	split	labels	gene_name	TSS	chromosome_name	strand	fpkm_median	tpm_median	fpkm_uq_median
17047	ENSG00000178700	protein_coding	valid	-0.0218320514343591	DHFR2	93782067	chr3	-	0.8381046532853427	2.3339675043656745	1.0309716424120756
17048	ENSG00000178752	protein_coding	train	-0.6959727991791463	ERFE	239072633	chr2	+	0.5294711598762629	2.0093471722592526	0.6776209924535866
17049	ENSG00000178761	protein_coding	test	1.0428898386279424	FAM219B	75199137	chr15	-	0.9696754631432024	2.439011358351614	1.189223640197263
17050	ENSG00000178804	protein_coding	train	-1.4632121967076763	H1-8	129262057	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17051	ENSG00000178809	protein_coding	train	-0.3851527673818729	TRIM73	75030902	chr7	+	-4.5631985264295	-3.239225505557113	-4.4081291299366665
17052	ENSG00000178852	protein_coding	train	-0.8121716692244139	EFCAB13	45401347	chr17	+	-1.4312868509239187	-0.0172710387014041	-1.229044129208878
17053	ENSG00000178882	protein_coding	train	-0.6775127223631162	RFLNA	124773710	chr12	+	0.4008657775662527	1.8136888557796549	0.4910834537182559
17054	ENSG00000178927	protein_coding	train	1.0866489249148672	CYBC1	80407985	chr17	-	3.4089563648925494	4.891914906569504	3.615439839744425
17055	ENSG00000178928	protein_coding	train	-1.4632121967076763	TPRX1	48322308	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17056	ENSG00000178965	protein_coding	train	-1.3846980873157793	ERICH3	75139422	chr1	-	-4.993091630657823	-3.67853364140747	-4.8740844505252765
17057	ENSG00000178980	protein_coding	train	2.130054495971481	SELENOW	48285437	chr19	+	4.783582373940371	6.303671172240682	4.950878954579218
17058	ENSG00000179002	protein_coding	train	-1.4514989074990443	TAS1R2	19186176	chr1	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17059	ENSG00000179055	protein_coding	train	-1.4632121967076763	OR13D1	107456660	chr9	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17060	ENSG00000179097	protein_coding	train	-1.3369350280444177	HTR1F	88039846	chr3	+	-3.394410848688886	-2.068543859087288	-3.1949552386295967
17061	ENSG00000179142	protein_coding	train	-1.4632121967076763	CYP11B2	143999259	chr8	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17062	ENSG00000179152	protein_coding	train	0.3582391805671341	TCAIM	44379944	chr3	+	1.649339538807394	3.1151331491157954	1.815165514087577
17063	ENSG00000179172	protein_coding	train	-1.4632121967076763	HNRNPCL1	12908578	chr1	-	-4.2570452433025086	-2.864596469402349	-4.0782590139205
17064	ENSG00000179213	protein_coding	train	-1.4632121967076763	SIGLECL1	51760964	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17065	ENSG00000179240	protein_coding	train	-0.7962102494481011	GVQW3	76092369	chr11	+	-0.633076351021482	0.8630662282725983	-0.4858019766524193
17066	ENSG00000179256	protein_coding	test	-1.2724579562691876	SMCO3	14967116	chr12	-	-5.259806382979566	-3.997693532616832	-5.122805452873762
17067	ENSG00000179270	protein_coding	train	-1.4446072979975124	PCARE	29297127	chr2	-	-5.803896602285193	-4.64025395309453	-5.695255342281369
17068	ENSG00000179300	protein_coding	train	-1.440067893877767	RTL3	77914825	chrX	-	-4.464345139503215	-3.181803870978292	-4.319045586354242
17069	ENSG00000179304	protein_coding	train	0.515542076426129	FAM156B	52926426	chrX	+	-5.254289378011999	-4.058893689053568	-5.107803289534515
17070	ENSG00000179397	protein_coding	train	-0.9982385707565248	CATSPERE	244624678	chr1	+	-1.8165452458250573	-0.363827833164115	-1.6425042967747656
17071	ENSG00000179456	protein_coding	train	0.7684850867234689	ZBTB18	244214585	chr1	+	1.5475485390780392	3.050362384017762	1.7646433947154856
17072	ENSG00000179468	protein_coding	train	-1.4632121967076763	OR9A2	142724282	chr7	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17073	ENSG00000179542	protein_coding	train	-0.97819817180518	SLITRK4	142722319	chrX	-	-1.4297313844218773	0.0408223101073411	-1.1710435235823369
17074	ENSG00000179564	protein_coding	test	-0.7270897957401452	LSMEM2	50316458	chr3	+	-3.389866923543938	-1.9500904775569416	-3.2108967824986188
17075	ENSG00000179598	protein_coding	train	0.1381839145900656	PLD6	17109629	chr17	-	0.1527675192617688	1.6645738592625954	0.3647965228587309
17076	ENSG00000179615	protein_coding	train	-1.4632121967076763	OR2AP1	55968199	chr12	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17077	ENSG00000179626	protein_coding	train	-1.4632121967076763	OR6C4	55944983	chr12	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17078	ENSG00000179695	protein_coding	train	-1.4632121967076763	OR6C2	55845998	chr12	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17079	ENSG00000179698	protein_coding	train	-0.7835903873681195	WDR97	145162629	chr8	+	-1.1700692781603574	0.1756842707309972	-0.9882181405400852
17080	ENSG00000179709	protein_coding	train	-1.4632121967076763	NLRP8	56459198	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17081	ENSG00000179715	protein_coding	train	-0.1050803979525955	PCED1B	47473386	chr12	+	1.3671473746579443	2.8137298944814138	1.522206440633436
17082	ENSG00000179813	protein_coding	train	-1.4632121967076763	FAM216B	43355686	chr13	+	-4.1003603063489535	-2.8262329322632933	-4.016249351645075
17083	ENSG00000179817	protein_coding	train	-1.4632121967076763	MRGPRX4	18194384	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17084	ENSG00000179832	protein_coding	train	0.4238960909446963	MROH1	145203713	chr8	+	3.2153990376537	4.626701951934873	3.430606430929812
17085	ENSG00000179919	protein_coding	train	-1.4632121967076763	OR10A7	55614809	chr12	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17086	ENSG00000179938	protein_coding	train	-0.8709837633624555	GOLGA8J	30375158	chr15	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17087	ENSG00000180016	protein_coding	train	-1.4632121967076763	OR1E1	3301704	chr17	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17088	ENSG00000180083	protein_coding	test	-1.4632121967076763	WFDC11	44298909	chr20	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17089	ENSG00000180090	protein_coding	train	-1.4632121967076763	OR3A1	3195876	chr17	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17090	ENSG00000180096	protein_coding	train	0.0010145814456206	SEPTIN1	30394134	chr16	-	0.1096948648259298	1.6255510510793123	0.3379964635150156
17091	ENSG00000180190	protein_coding	train	0.4688898084102421	TDRP	494998	chr8	-	1.363675721807263	2.782219827940412	1.5832783739083431
17092	ENSG00000180257	protein_coding	valid	0.0925990349346146	ZNF816	53466114	chr19	-	1.196669987531528	2.6566336545883846	1.3829991865698557
17093	ENSG00000180336	protein_coding	valid	-1.2677221687433868	MEIOC	42733840	chr17	+	-3.669326877290843	-2.3025820060825506	-3.4916727707196795
17094	ENSG00000180347	protein_coding	train	-1.4561495732847278	ITPRID1	31556978	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17095	ENSG00000180354	protein_coding	train	0.6134138512838048	MTURN	30174426	chr7	+	1.8220366720233128	3.32188481338691	2.003674189750752
17096	ENSG00000180433	protein_coding	train	-1.4632121967076763	OR6K6	158724510	chr1	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17097	ENSG00000180448	protein_coding	train	0.3123385809424579	ARHGAP45	1067174	chr19	+	1.5281712093096025	3.0464561361440947	1.7701101617330286
17098	ENSG00000180475	protein_coding	train	-1.4632121967076763	OR10Q1	57996390	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17099	ENSG00000180488	protein_coding	train	0.0487689286471868	MIGA1	78245309	chr1	+	0.9707064330493828	2.408358615610964	1.144699025154139
17100	ENSG00000180532	protein_coding	train	-1.3887352530502792	ZSCAN4	58180303	chr19	+	-6.23242994404826	-5.1127866970487705	-6.148161027150656
17101	ENSG00000180574	protein_coding	train	0.6586499416457906	EIF2S3B	10658201	chr12	+	-0.8847003559744527	0.5515898423510253	-0.6817699399240815
17102	ENSG00000180592	protein_coding	train	-0.7518448441263794	SKIDA1	21814611	chr10	-	-1.7235628895637176	-0.3054317749911664	-1.5491978471201813
17103	ENSG00000180658	protein_coding	train	-0.7768457603265492	OR2A4	132022635	chr6	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17104	ENSG00000180708	protein_coding	train	-1.4632121967076763	OR10K2	158390656	chr1	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17105	ENSG00000180872	protein_coding	train	-1.4632121967076763	DEFB112	50016364	chr6	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17106	ENSG00000180917	protein_coding	train	0.6709141707096067	CMTR2	71323512	chr16	-	1.2720829267493403	2.742135594754621	1.43648169189106
17107	ENSG00000180919	protein_coding	train	-1.4632121967076763	OR56B4	6128914	chr11	+	-5.601211852366231	-4.301870442546109	-5.461163892258535
17108	ENSG00000180934	protein_coding	train	-1.4632121967076763	OR56A1	6048971	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17109	ENSG00000180974	protein_coding	valid	-1.4632121967076763	OR52E4	5905501	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17110	ENSG00000180988	protein_coding	train	-1.4632121967076763	OR52N2	5841544	chr11	+	-5.356975041986564	-4.130365444186607	-5.254289378011999
17111	ENSG00000181001	protein_coding	train	-1.4632121967076763	OR52N1	5810046	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17112	ENSG00000181009	protein_coding	train	-1.4632121967076763	OR52N5	5799897	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17113	ENSG00000181016	protein_coding	train	-0.5215373609271383	LSMEM1	112121046	chr7	+	-4.013916780335185	-2.6073528560357366	-3.878321443411748
17114	ENSG00000181074	protein_coding	valid	-1.3369350280444177	OR52N4	5775923	chr11	+	-4.869859864663551	-3.587272661408357	-4.7027498788282935
17115	ENSG00000181215	protein_coding	train	-1.4378143784255997	C4orf50	5991545	chr4	-	-6.333516069162574	-5.310432456049533	-6.20024953829911
17116	ENSG00000181264	protein_coding	train	0.1949740664874579	TLCD5	120195838	chr11	+	1.2794118631106937	2.817091101631788	1.4990166969933298
17117	ENSG00000181273	protein_coding	train	-1.4632121967076763	OR5AK2	56756347	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17118	ENSG00000181315	protein_coding	train	0.3825402832828748	ZNF322	26659980	chr6	-	0.9476287565694104	2.4373076496451413	1.163241085163543
17119	ENSG00000181350	protein_coding	train	0.1494816936959421	LRRC75A	16351608	chr17	-	-0.3136563569238193	1.126774670250051	-0.1365372417408775
17120	ENSG00000181371	protein_coding	train	-1.4632121967076763	OR5M8	56258871	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17121	ENSG00000181378	protein_coding	test	-1.4010570915541127	CFAP65	219906245	chr2	-	-3.715959736045905	-2.3830777578812987	-3.488430758027528
17122	ENSG00000181392	protein_coding	train	-0.5954217197347655	SYNE4	36499695	chr19	-	2.800806736335669	4.286053134377475	2.9542893844839293
17123	ENSG00000181396	protein_coding	train	0.5856707314350387	OGFOD3	80376513	chr17	-	2.387913924385948	3.874088720896278	2.541415715819093
17124	ENSG00000181408	protein_coding	train	-1.331513664915278	UTS2R	80332153	chr17	+	-5.097887820669432	-3.797864419110151	-4.974829424265094
17125	ENSG00000181499	protein_coding	train	-1.4632121967076763	OR6T1	123814580	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17126	ENSG00000181518	protein_coding	train	-1.4632121967076763	OR8D4	123777109	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17127	ENSG00000181609	protein_coding	train	-1.4632121967076763	OR52D1	5509915	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17128	ENSG00000181616	protein_coding	train	-1.37672539358469	OR52H1	5566779	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17129	ENSG00000181625	protein_coding	train	1.0830558247171047	SLX1B	29465866	chr16	+	-6.356975041986563	-5.34519787421021	-6.254289378012
17130	ENSG00000181666	protein_coding	train	0.7354059745648462	ZNF875	37803739	chr19	+	2.537817877894899	4.001189732711442	2.729944251608362
17131	ENSG00000181693	protein_coding	train	-1.4632121967076763	OR8H1	56058566	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17132	ENSG00000181698	protein_coding	train	-1.4632121967076763	OR5T1	56043029	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17133	ENSG00000181718	protein_coding	train	-1.4632121967076763	OR5T2	56000737	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17134	ENSG00000181733	protein_coding	train	-1.4632121967076763	OR2Z1	8841316	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17135	ENSG00000181744	protein_coding	train	0.5209642713578353	DIPK2A	143690640	chr3	+	2.864275304167786	4.382016994364009	3.065055247479293
17136	ENSG00000181751	protein_coding	train	0.536063157678361	MACIR	102594403	chr5	+	2.338681124624546	3.764388621632491	2.5117463296108733
17137	ENSG00000181752	protein_coding	train	-1.4632121967076763	OR8K5	55927793	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17138	ENSG00000181761	protein_coding	train	-1.4632121967076763	OR8H3	55889849	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17139	ENSG00000181767	protein_coding	train	-1.4632121967076763	OR8H2	55872519	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17140	ENSG00000181778	protein_coding	train	-1.4632121967076763	TMEM252	71155783	chr9	-	-3.663830889535991	-2.306858773169714	-3.5786285669991056
17141	ENSG00000181785	protein_coding	train	-1.4632121967076763	OR5AS1	55797895	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17142	ENSG00000181789	protein_coding	train	1.472024888330388	COPG1	128968475	chr3	+	5.843408560206508	7.300739667787525	6.023887391088284
17143	ENSG00000181790	protein_coding	train	-0.6309860542223159	ADGRB1	143530791	chr8	+	-1.97029976578458	-0.48883561141615	-1.757306042450382
17144	ENSG00000181803	protein_coding	train	-1.4632121967076763	OR6S1	21109850	chr14	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17145	ENSG00000181924	protein_coding	train	1.220740074565683	COA4	73585520	chr11	-	5.028940386241726	6.504073717152289	5.227479247900401
17146	ENSG00000181927	protein_coding	train	-1.4632121967076763	OR4P4	55405834	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17147	ENSG00000181939	protein_coding	train	-1.4632121967076763	OR4C15	55321783	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17148	ENSG00000181958	protein_coding	test	-1.4632121967076763	OR4A15	55135360	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17149	ENSG00000181961	protein_coding	train	-1.4632121967076763	OR4A16	55110627	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17150	ENSG00000181963	protein_coding	train	-1.4632121967076763	OR52K2	4470525	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17151	ENSG00000182013	protein_coding	train	0.3442155060106591	PNMA8A	46974820	chr19	-	3.151793887496324	4.61473339812768	3.271081994046115
17152	ENSG00000182053	protein_coding	train	-1.4632121967076763	TRIM49B	49050504	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17153	ENSG00000182070	protein_coding	train	-1.4632121967076763	OR52A1	5207612	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17154	ENSG00000182083	protein_coding	train	-1.4632121967076763	OR6B2	240969906	chr2	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17155	ENSG00000182087	protein_coding	train	1.7415373386789623	TMEM259	1021117	chr19	-	4.473241415233961	5.924228182854566	4.632814939852021
17156	ENSG00000182093	protein_coding	train	0.6231395992993324	GET1	40752170	chr21	+	1.0605316604283272	2.520925061127471	1.222186307322112
17157	ENSG00000182150	protein_coding	train	0.210890257908899	ERCC6L2	98637983	chr9	+	-0.3830777578812987	1.0484454589226904	-0.174947097664133
17158	ENSG00000182170	protein_coding	train	-1.4632121967076763	MRGPRG	3240043	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17159	ENSG00000182183	protein_coding	train	-1.16249958979241	SHISAL2A	53099066	chr1	+	-2.16942014652246	-0.7319249774656762	-1.9367731980030187
17160	ENSG00000182223	protein_coding	train	-1.3747529827988538	ZAR1	48492269	chr4	+	-6.17918792277128	-5.102837036641166	-6.049307640224371
17161	ENSG00000182315	protein_coding	train	-1.4632121967076763	MBD3L3	7058651	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17162	ENSG00000182329	protein_coding	valid	-1.420161583897135	KIAA2012	203000439	chr2	+	-4.483581358366132	-3.136695840657201	-4.333516069162575
17163	ENSG00000182330	protein_coding	valid	-1.4632121967076763	PRAMEF8	13390765	chr1	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17164	ENSG00000182334	protein_coding	train	-1.4632121967076763	OR5P3	7847519	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17165	ENSG00000182346	protein_coding	train	-1.4632121967076763	DAOA	106118619	chr13	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17166	ENSG00000182393	protein_coding	train	-1.4632121967076763	IFNL1	39786965	chr19	+	-2.6859415911417392	-1.279283757478869	-2.4876213919244545
17167	ENSG00000182447	protein_coding	valid	-1.4632121967076763	OTOL1	161214596	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17168	ENSG00000182521	protein_coding	train	-1.4491905617733891	TBPL2	55907334	chr14	-	-6.20024953829911	-5.132894270497346	-6.1177873781071375
17169	ENSG00000182545	protein_coding	train	-1.218528943350122	RNASE10	20973696	chr14	+	-4.445362036135642	-3.088040034713085	-4.296190533473754
17170	ENSG00000182600	protein_coding	train	-0.1249925115343734	SNORC	233740509	chr2	+	0.538935408773331	1.9880483974831933	0.7479458927446216
